name,snapshot,move1,usage1,move2,usage2,move3,usage3,move4,usage4,move5,usage5,move6,usage6,move7,usage7,move8,usage8,move9,usage9,move10,usage10,move11,usage11,move12,usage12,move13,usage13,move14,usage14,move15,usage15,move16,usage16,move17,usage17,move18,usage18
Toxtricity,2023-03,Boomburst,98.192,Overdrive,97.268,Acid Spray,84.588,Encore,61.668,Sludge Bomb,33.931,Volt Switch,7.361,Other,16.992,,,,,,,,,,,,,,,,,,,,,,
Slowbro,2023-03,Slack Off,68.256,Iron Defense,67.515,Calm Mind,64.631,Stored Power,63.287,Psychic,28.122,Surf,16.223,Blizzard,14.336,Shadow Ball,14.336,Ice Beam,13.919,Fire Blast,12.150,Hydro Pump,12.127,Rest,5.922,Other,19.176,,,,,,,,,,
Weavile,2023-03,Night Slash,91.723,Fake Out,53.603,Ice Spinner,51.858,Icicle Crash,38.782,Low Kick,24.165,X-Scissor,24.121,Fling,22.346,Low Sweep,15.190,Poison Jab,14.136,Brick Break,14.134,Swords Dance,13.437,Substitute,7.023,Protect,7.023,Spite,5.896,Other,16.562,,,,,,
Abomasnow,2023-03,Blizzard,91.338,Giga Drain,90.972,Ice Shard,86.103,Earth Power,55.385,Aurora Veil,35.625,Leaf Storm,8.947,Protect,7.903,Leech Seed,7.636,Other,16.091,,,,,,,,,,,,,,,,,,
Tauros-Paldea-Aqua,2023-03,Close Combat,90.834,Earthquake,75.367,Wave Crash,67.073,Outrage,44.183,Aqua Jet,25.629,Raging Bull,24.639,Wild Charge,22.523,Bulk Up,14.408,Rest,8.272,Curse,8.272,Other,18.799,,,,,,,,,,,,,,
Muk,2023-03,Drain Punch,83.588,Shadow Sneak,82.476,Poison Jab,82.206,Dig,74.073,Toxic,16.039,Stockpile,15.861,Rest,15.683,Spit Up,15.683,Other,14.392,,,,,,,,,,,,,,,,,,
Bonsly,2023-03,Counter,100.000,Protect,100.000,Stone Edge,100.000,Earthquake,96.168,Other,3.832,,,,,,,,,,,,,,,,,,,,,,,,,,
Bergmite,2023-03,Mirror Coat,99.999,Protect,98.989,Avalanche,96.333,Stone Edge,96.333,Other,8.346,,,,,,,,,,,,,,,,,,,,,,,,,,
Eiscue,2023-03,Belly Drum,79.854,Ice Spinner,77.752,Snowscape,51.361,Liquidation,45.398,Substitute,35.248,Freeze-Dry,20.801,Chilling Water,17.240,Protect,13.564,Head Smash,11.653,Zen Headbutt,9.975,Body Slam,9.863,Surf,8.540,Other,18.751,,,,,,,,,,
Kilowattrel,2023-03,Thunderbolt,67.143,Air Slash,60.305,Hyper Beam,57.917,Fly,36.514,Thunder,30.570,Hurricane,29.320,Roost,29.141,Quick Attack,17.733,Discharge,17.733,Electro Ball,13.470,Feather Dance,13.176,Eerie Impulse,11.105,Other,15.873,,,,,,,,,,
Lucario,2023-03,Aura Sphere,55.770,Dark Pulse,49.668,Close Combat,47.738,Flash Cannon,37.536,Swords Dance,35.593,Calm Mind,30.486,Extreme Speed,28.647,Meteor Mash,23.900,Bullet Punch,14.400,Steel Beam,12.176,Shadow Ball,11.543,Bone Rush,10.883,Earthquake,7.891,Psychic,7.490,Thunder Punch,3.883,Detect,3.348,Other,19.047,,
Dudunsparce,2023-03,Roost,58.345,Glare,49.097,Headbutt,48.907,Boomburst,32.337,Rock Slide,27.409,Chilling Water,25.620,Ancient Power,25.243,Nothing,22.681,Coil,21.629,Earthquake,16.372,Body Slam,11.595,Agility,8.460,Ice Beam,7.484,Calm Mind,6.451,Thunderbolt,5.504,Hyper Drill,5.431,Protect,5.430,Drill Run,5.415
Umbreon,2023-03,Moonlight,92.949,Thunder Wave,92.348,Calm Mind,66.279,Dark Pulse,63.661,Foul Play,26.656,Screech,25.976,Crunch,6.134,Double-Edge,5.214,Giga Impact,5.060,Other,15.723,,,,,,,,,,,,,,,,
Klefki,2023-03,Calm Mind,91.758,Iron Defense,77.862,Flash Cannon,55.316,Rest,53.717,Stored Power,23.761,Draining Kiss,22.159,Magnet Rise,20.807,Substitute,9.442,Dazzling Gleam,9.032,Play Rough,7.674,Light Screen,7.586,Steel Beam,7.552,Other,13.333,,,,,,,,,,
Toxicroak,2023-03,Gunk Shot,98.027,Close Combat,79.999,Bulk Up,67.156,Fake Out,62.027,Sucker Punch,24.272,Earthquake,22.770,Nothing,12.785,Drain Punch,11.635,Encore,11.522,Other,9.808,,,,,,,,,,,,,,,,
Iron Thorns,2023-03,Wild Charge,91.198,Stone Edge,87.876,Earthquake,73.532,Taunt,63.021,Dragon Dance,15.357,Swords Dance,14.555,Heavy Slam,8.947,Ice Punch,7.479,Rock Blast,6.231,Nothing,5.337,Blizzard,4.964,Thunder Fang,4.836,Other,16.667,,,,,,,,,,
Clawitzer,2023-03,Dragon Pulse,93.510,Water Pulse,89.389,Dark Pulse,60.866,Aura Sphere,54.540,Sludge Bomb,32.237,Flash Cannon,27.414,Hydro Pump,10.551,Icy Wind,10.080,Ice Beam,9.493,Other,11.920,,,,,,,,,,,,,,,,
Lilligant,2023-03,Petal Dance,100.000,Quiver Dance,99.479,Leaf Storm,99.479,Encore,99.479,Other,1.562,,,,,,,,,,,,,,,,,,,,,,,,,,
Slowking,2023-03,Slack Off,74.528,Iron Defense,58.771,Stored Power,43.182,Amnesia,42.509,Psychic,23.713,Hydro Pump,22.228,Blizzard,20.156,Fire Blast,20.156,Calm Mind,19.497,Foul Play,17.357,Disable,7.813,Trick,7.813,Surf,7.191,Growl,6.266,Tackle,6.266,Light Screen,6.266,Other,16.286,,
Indeedee-F,2023-03,Psyshock,98.133,Trick,96.637,Psychic,93.605,Dazzling Gleam,93.605,Other,18.020,,,,,,,,,,,,,,,,,,,,,,,,,,
Tsareena,2023-03,Power Whip,81.457,High Jump Kick,69.373,Zen Headbutt,55.133,Trop Kick,51.354,Play Rough,48.210,Rapid Spin,29.408,Low Sweep,24.081,U-turn,16.141,Taunt,8.000,Other,16.841,,,,,,,,,,,,,,,,
Sudowoodo,2023-03,Earthquake,95.699,Head Smash,86.831,Counter,75.119,Wood Hammer,49.153,Sucker Punch,30.892,Rock Blast,17.971,Low Kick,17.191,Stone Edge,9.850,Other,17.293,,,,,,,,,,,,,,,,,,
Sandaconda,2023-03,Earthquake,93.553,Stone Edge,87.241,Dragon Rush,86.980,Iron Head,86.980,Coil,13.020,Body Slam,6.447,Protect,6.447,Other,19.332,,,,,,,,,,,,,,,,,,,,
Noivern,2023-03,Draco Meteor,95.040,Boomburst,91.811,Hurricane,76.675,Heat Wave,43.325,Flamethrower,28.693,Air Slash,21.486,Focus Blast,19.136,Psychic,6.462,Other,17.373,,,,,,,,,,,,,,,,,,
Chansey,2023-03,Soft-Boiled,99.384,Seismic Toss,94.030,Thunder Wave,87.165,Charm,49.389,Shadow Ball,35.244,Chilling Water,11.413,Skill Swap,10.639,Other,12.737,,,,,,,,,,,,,,,,,,,,
Skuntank,2023-03,Crunch,78.630,Poison Jab,78.202,Gunk Shot,78.202,Sucker Punch,78.202,Dark Pulse,21.370,Flamethrower,21.305,Hyper Beam,21.084,Acid Spray,21.084,Other,1.920,,,,,,,,,,,,,,,,,,
Ampharos,2023-03,Thunderbolt,99.636,Dazzling Gleam,93.647,Focus Blast,85.414,Dragon Pulse,80.537,Dragon Tail,15.127,Power Gem,10.558,Other,15.081,,,,,,,,,,,,,,,,,,,,,,
Jolteon,2023-03,Thunderbolt,97.610,Shadow Ball,70.213,Quick Attack,65.589,Thunder Wave,64.655,Calm Mind,28.753,Bite,27.019,Trailblaze,27.019,Other,19.142,,,,,,,,,,,,,,,,,,,,
Bombirdier,2023-03,Brave Bird,98.692,Stone Edge,86.698,Knock Off,86.630,Rock Blast,76.739,Rock Slide,13.288,Sucker Punch,9.975,Roost,8.788,Other,19.190,,,,,,,,,,,,,,,,,,,,
Scyther,2023-03,Aerial Ace,99.992,Pounce,98.533,Swords Dance,83.426,Thief,83.421,Close Combat,15.144,Other,19.485,,,,,,,,,,,,,,,,,,,,,,,,
Primeape,2023-03,Drain Punch,99.627,Bulk Up,99.517,Rage Fist,86.651,Protect,37.321,Earthquake,34.609,Gunk Shot,14.755,Counter,9.840,Other,17.681,,,,,,,,,,,,,,,,,,,,
Shroodle,2023-03,Toxic,100.000,Protect,99.923,Encore,99.124,Substitute,98.901,Other,2.052,,,,,,,,,,,,,,,,,,,,,,,,,,
Mabosstiff,2023-03,Comeuppance,98.181,Protect,49.658,Substitute,49.658,Crunch,48.861,Taunt,44.844,Endeavor,27.064,Lick,25.345,Play Rough,23.212,Wild Charge,14.776,Other,18.402,,,,,,,,,,,,,,,,
Eelektross,2023-03,Close Combat,70.956,Thunderbolt,52.795,Flamethrower,52.563,Giga Drain,40.743,Wild Charge,37.643,Zen Headbutt,35.600,Crunch,31.046,Flash Cannon,11.713,Dragon Pulse,10.860,Protect,6.025,Bulk Up,5.837,Zap Cannon,5.793,Drain Punch,5.735,Thunder Wave,5.071,Thunder Punch,4.758,Rest,4.728,Other,18.135,,
Pyroar,2023-03,Overheat,77.820,Hyper Voice,77.637,Hyper Beam,77.632,Fire Blast,59.777,Flamethrower,40.209,Snarl,22.180,Will-O-Wisp,22.180,Fire Spin,22.180,Other,0.385,,,,,,,,,,,,,,,,,,
Heracross,2023-03,Megahorn,95.615,Close Combat,95.104,Earthquake,95.071,Rock Slide,90.561,Stone Edge,2.901,Reversal,2.901,Other,17.847,,,,,,,,,,,,,,,,,,,,,,
Gothitelle,2023-03,Psychic,91.025,Energy Ball,91.025,Focus Blast,91.025,Foul Play,53.259,Dark Pulse,46.741,Calm Mind,8.975,Other,17.950,,,,,,,,,,,,,,,,,,,,,,
Brambleghast,2023-03,Leech Seed,98.701,Protect,88.237,Phantom Force,84.439,Strength Sap,80.457,Power Whip,19.900,Substitute,14.795,Other,13.470,,,,,,,,,,,,,,,,,,,,,,
Hariyama,2023-03,Fake Out,90.621,Drain Punch,87.273,Facade,86.129,Bullet Punch,85.693,Knock Off,10.324,Ice Punch,6.516,Close Combat,5.778,Poison Jab,4.372,Rest,3.304,Other,19.990,,,,,,,,,,,,,,,,
Basculin,2023-03,Wave Crash,97.723,Head Smash,97.723,Aqua Jet,83.881,Tail Whip,76.514,Psychic Fangs,15.064,Ice Fang,12.594,Other,16.501,,,,,,,,,,,,,,,,,,,,,,
Krookodile,2023-03,Earthquake,99.999,Close Combat,83.387,Crunch,54.022,Outrage,47.472,Bulk Up,38.447,Fling,38.446,Gunk Shot,11.232,Rock Slide,7.531,Other,19.464,,,,,,,,,,,,,,,,,,
Sawsbuck,2023-03,Headbutt,98.568,Thunder Wave,72.918,Horn Leech,64.162,Zen Headbutt,36.812,Leaf Storm,25.195,Double-Edge,23.925,Play Rough,18.978,Seed Bomb,18.962,Leech Seed,18.308,Protect,17.865,Other,4.307,,,,,,,,,,,,,,
Mismagius,2023-03,Hex,99.012,Draining Kiss,99.011,Will-O-Wisp,97.839,Taunt,97.836,Other,6.301,,,,,,,,,,,,,,,,,,,,,,,,,,
Palossand,2023-03,Shore Up,100.000,Iron Defense,99.992,Shadow Ball,99.605,Earth Power,99.603,Other,0.800,,,,,,,,,,,,,,,,,,,,,,,,,,
Honchkrow,2023-03,Sucker Punch,98.806,Brave Bird,98.145,Night Slash,95.641,Comeuppance,86.203,Facade,7.603,Other,13.601,,,,,,,,,,,,,,,,,,,,,,,,
Cyclizar,2023-03,Substitute,93.381,Outrage,81.886,Giga Impact,81.529,Ice Spinner,77.294,Draco Meteor,15.257,Shed Tail,10.713,Double-Edge,9.163,Knock Off,6.110,U-turn,5.790,Other,18.878,,,,,,,,,,,,,,,,
Leafeon,2023-03,X-Scissor,95.495,Leaf Blade,94.679,Quick Attack,85.332,Body Slam,85.331,Swords Dance,9.299,Giga Impact,9.298,Giga Drain,5.321,Other,15.245,,,,,,,,,,,,,,,,,,,,
Gumshoos,2023-03,Giga Impact,98.895,Last Resort,88.027,Protect,88.027,Leer,86.922,Earthquake,11.973,Fire Punch,11.744,Other,14.411,,,,,,,,,,,,,,,,,,,,,,
Braviary,2023-03,Close Combat,99.820,Brave Bird,96.390,Roost,68.665,Bulk Up,68.525,Body Slam,16.801,Iron Head,16.801,Giga Impact,12.940,Zen Headbutt,9.035,Other,11.023,,,,,,,,,,,,,,,,,,
Greedent,2023-03,Body Slam,91.494,Body Press,68.694,Stuff Cheeks,45.363,Counter,43.534,Earthquake,24.460,Seed Bomb,24.110,Swords Dance,22.993,Stockpile,22.272,Rest,22.173,Nothing,13.658,Belly Drum,9.371,Other,11.878,,,,,,,,,,,,
Cetitan,2023-03,Liquidation,69.776,Superpower,68.623,Icicle Crash,56.721,Double-Edge,56.506,Earthquake,30.763,Ice Shard,29.933,Ice Spinner,23.488,Heavy Slam,19.098,Avalanche,18.810,Play Rough,14.107,Other,12.174,,,,,,,,,,,,,,
Medicham,2023-03,Close Combat,70.703,Ice Punch,68.667,Bullet Punch,66.089,Zen Headbutt,56.996,High Jump Kick,29.235,Grass Knot,26.834,Poison Jab,19.279,Fake Out,14.631,Body Slam,13.430,Psycho Cut,12.840,Bulk Up,11.363,Other,9.933,,,,,,,,,,,,
Houndstone,2023-03,Last Respects,52.209,Psychic Fangs,48.799,Play Rough,43.122,Phantom Force,40.409,Body Press,39.339,Ice Fang,38.842,Fire Fang,34.902,Crunch,24.000,Will-O-Wisp,21.990,Stomping Tantrum,18.215,Rest,12.938,Shadow Ball,8.260,Other,16.975,,,,,,,,,,
Whiscash,2023-03,Earthquake,99.980,Liquidation,99.316,Zen Headbutt,99.316,Stone Edge,99.316,Other,2.074,,,,,,,,,,,,,,,,,,,,,,,,,,
Dachsbun,2023-03,Rest,88.557,Charm,88.557,Draining Kiss,88.544,Agility,88.544,Play Rough,10.725,Stomping Tantrum,6.756,Fire Fang,4.995,Ice Fang,4.806,Other,18.516,,,,,,,,,,,,,,,,,,
Cryogonal,2023-03,Ice Beam,98.495,Freeze-Dry,98.304,Flash Cannon,97.940,Ancient Power,97.880,Other,7.381,,,,,,,,,,,,,,,,,,,,,,,,,,
Drifblim,2023-03,Strength Sap,56.545,Acrobatics,40.576,Hex,34.025,Trick,32.440,Endure,31.329,Substitute,31.160,Phantom Force,25.077,Body Slam,25.075,Shadow Ball,24.312,Air Slash,23.775,Protect,15.401,Clear Smog,11.085,Stored Power,10.222,Thunderbolt,6.586,Calm Mind,5.338,Rest,5.143,Sleep Talk,5.143,Other,16.769
Lycanroc-Dusk,2023-03,Stone Edge,88.962,Accelerock,80.071,Close Combat,68.133,Psychic Fangs,53.218,Endure,40.974,Endeavor,19.194,Last Resort,19.194,Crunch,8.786,Reversal,7.071,Other,14.398,,,,,,,,,,,,,,,,
Bruxish,2023-03,Psychic Fangs,100.000,Wave Crash,95.957,Crunch,92.559,Ice Fang,50.603,Surf,41.956,Other,18.924,,,,,,,,,,,,,,,,,,,,,,,,
Lurantis,2023-03,Leaf Storm,99.513,Pollen Puff,67.629,Hyper Beam,54.634,Tera Blast,49.682,Giga Drain,33.899,Substitute,31.134,Protect,29.035,Grassy Terrain,28.022,Other,6.453,,,,,,,,,,,,,,,,,,
Wugtrio,2023-03,Triple Dive,99.998,Aqua Jet,99.994,Sucker Punch,99.961,Stomping Tantrum,99.961,Other,0.086,,,,,,,,,,,,,,,,,,,,,,,,,,
Zangoose,2023-03,Facade,84.865,Night Slash,52.529,Dig,39.407,Crush Claw,39.407,Agility,30.344,Belly Drum,26.711,Seed Bomb,25.674,Switcheroo,17.345,Brick Break,11.117,Poison Jab,10.065,Giga Impact,8.128,Low Sweep,8.128,Flail,8.128,Endure,8.128,Body Slam,6.945,Disable,6.945,Other,16.134,,
Dunsparce,2023-03,Roost,84.274,Headbutt,79.238,Glare,56.196,Body Slam,34.642,Substitute,34.627,Earthquake,30.782,Protect,14.557,Coil,11.623,Zen Headbutt,11.498,Rest,7.895,Ancient Power,7.895,Sleep Talk,7.895,Other,18.879,,,,,,,,,,
Barraskewda,2023-03,Close Combat,91.699,Waterfall,51.717,Aqua Jet,48.917,Liquidation,48.181,Double-Edge,42.244,Drill Run,38.008,Throat Chop,37.103,Psychic Fangs,15.394,Poison Jab,13.315,Other,13.422,,,,,,,,,,,,,,,,
Rotom-Fan,2023-03,Thunderbolt,83.949,Air Slash,83.949,Shadow Ball,83.660,Discharge,83.660,Confuse Ray,16.051,Thunder Wave,16.051,Protect,14.467,Other,18.214,,,,,,,,,,,,,,,,,,,,
Riolu,2023-03,Copycat,100.000,Dig,100.000,Bullet Punch,67.104,Protect,66.998,Bulk Up,30.381,Substitute,20.049,Other,15.468,,,,,,,,,,,,,,,,,,,,,,
Pikachu,2023-03,Thunderbolt,70.228,Thunder Wave,54.263,Volt Switch,48.084,Grass Knot,44.512,Fake Out,32.081,Draining Kiss,20.082,Encore,15.920,Discharge,15.475,Nasty Plot,13.519,Fake Tears,11.598,Play Rough,11.506,Trailblaze,11.506,Brick Break,9.764,Thunder,9.569,Agility,8.484,Reversal,5.824,Other,17.584,,
Lycanroc-Midnight,2023-03,Stone Edge,97.908,Play Rough,97.606,Zen Headbutt,97.492,Iron Head,97.492,Other,9.502,,,,,,,,,,,,,,,,,,,,,,,,,,
Pineco,2023-03,Nothing,227.020,Counter,85.591,Protect,22.110,Giga Drain,14.409,Body Slam,14.409,Curse,14.405,Bug Buzz,14.405,Other,7.650,,,,,,,,,,,,,,,,,,,,
Flareon,2023-03,Facade,69.575,Dig,67.195,Flare Blitz,57.017,Fire Fang,42.983,Body Slam,42.983,Quick Attack,28.821,Protect,22.726,Overheat,18.845,Trailblaze,13.125,Bite,12.074,Curse,11.461,Other,13.195,,,,,,,,,,,,
Jumpluff,2023-03,Leech Seed,100.000,Protect,99.229,Substitute,93.007,Cotton Guard,68.387,Strength Sap,31.677,Other,7.700,,,,,,,,,,,,,,,,,,,,,,,,
Appletun,2023-03,Apple Acid,94.856,Leech Seed,72.020,Protect,65.325,Draco Meteor,48.496,Recover,37.153,Substitute,35.479,Sucker Punch,21.166,Dragon Pulse,7.274,Other,18.230,,,,,,,,,,,,,,,,,,
Magneton,2023-03,Flash Cannon,99.438,Thunder Wave,98.545,Thunderbolt,98.542,Confuse Ray,98.539,Other,4.936,,,,,,,,,,,,,,,,,,,,,,,,,,
Oricorio-Sensu,2023-03,Revelation Dance,100.000,Quiver Dance,100.000,Air Slash,98.979,Substitute,98.438,Other,2.583,,,,,,,,,,,,,,,,,,,,,,,,,,
Altaria,2023-03,Cotton Guard,99.175,Dragon Pulse,93.317,Moonblast,92.879,Flamethrower,92.879,Will-O-Wisp,5.259,Other,16.491,,,,,,,,,,,,,,,,,,,,,,,,
Wigglytuff,2023-03,Dazzling Gleam,99.872,Calm Mind,97.028,Disable,97.028,Encore,96.901,Other,9.170,,,,,,,,,,,,,,,,,,,,,,,,,,
Copperajah,2023-03,Play Rough,92.893,Rock Slide,91.070,Zen Headbutt,71.495,Body Slam,71.495,Iron Head,21.398,Iron Defense,15.390,Earthquake,13.115,Heavy Slam,8.930,Other,14.213,,,,,,,,,,,,,,,,,,
Veluza,2023-03,Aqua Cutter,97.183,Psycho Cut,97.153,Night Slash,97.029,Giga Impact,89.803,Other,18.833,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelgon,2023-03,Dragon Dance,100.000,Zen Headbutt,99.998,Body Slam,99.998,Outrage,99.998,Other,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,
Froslass,2023-03,Blizzard,69.659,Ice Beam,51.161,Thunder Wave,47.535,Body Slam,40.343,Shadow Ball,36.977,Substitute,26.160,Snowscape,26.160,Night Shade,15.814,Ice Shard,14.939,Switcheroo,14.938,Crunch,14.938,Thunderbolt,9.079,Psychic,9.071,Will-O-Wisp,6.866,Other,16.363,,,,,,
Venomoth,2023-03,Sludge Bomb,100.000,Bug Buzz,99.999,Quiver Dance,99.941,Substitute,87.231,Other,12.829,,,,,,,,,,,,,,,,,,,,,,,,,,
Klawf,2023-03,Stone Edge,63.457,Endure,60.647,Reversal,49.140,Flail,48.802,Brick Break,42.307,High Horsepower,33.151,Swords Dance,25.225,Trailblaze,24.953,Crabhammer,17.817,Facade,13.915,Rock Slide,11.463,Other,9.124,,,,,,,,,,,,
Sylveon,2023-04,Hyper Beam,98.410,Hyper Voice,92.973,Fake Tears,68.632,Psyshock,30.651,Shadow Ball,30.187,Calm Mind,27.270,Draining Kiss,24.116,Skill Swap,6.904,Charm,6.822,Other,14.035,,,,,,,,,,,,,,,,
Iron Valiant,2023-04,Moonblast,89.189,Encore,70.817,Disable,65.350,Protect,63.964,Close Combat,19.999,Thunderbolt,12.342,Aura Sphere,9.585,Spirit Break,8.669,Calm Mind,6.432,Focus Blast,6.139,Psyshock,6.041,Shadow Ball,4.731,Psychic,3.687,Trick,3.539,Swords Dance,3.468,Liquidation,3.393,Energy Ball,2.993,Other,19.663
Walking Wake,2023-04,Draco Meteor,96.413,Flamethrower,88.365,Hydro Pump,80.854,Aqua Jet,54.113,Snarl,13.837,Chilling Water,13.498,Hurricane,11.413,Hydro Steam,10.948,Surf,7.408,Substitute,6.959,Other,16.193,,,,,,,,,,,,,,
Meowscarada,2023-04,Flower Trick,73.501,Knock Off,67.475,Play Rough,52.213,Giga Impact,45.472,Chilling Water,16.884,Substitute,14.328,Power Gem,14.131,Frenzy Plant,13.793,Leech Seed,13.304,Protect,13.274,Dark Pulse,12.425,Bullet Seed,9.150,Leaf Storm,6.737,Thunder Punch,6.487,Taunt,6.233,Sucker Punch,6.081,Brick Break,5.452,Trick,4.868
Bellibolt,2023-04,Parabolic Charge,95.428,Soak,93.601,Thunderbolt,38.436,Sucker Punch,38.056,Slack Off,36.056,Thunder,34.807,Thunder Wave,20.703,Eerie Impulse,16.775,Acid Spray,8.653,Other,17.486,,,,,,,,,,,,,,,,
Iron Bundle,2023-04,Hydro Pump,99.702,Freeze-Dry,98.545,Ice Beam,71.976,Thief,30.909,Chilling Water,25.352,Encore,22.432,Taunt,17.320,Hyper Beam,11.812,Substitute,7.998,Other,13.953,,,,,,,,,,,,,,,,
Skeledirge,2023-04,Torch Song,89.384,Shadow Ball,49.895,Blast Burn,47.782,Will-O-Wisp,45.034,Slack Off,43.391,Encore,35.354,Earth Power,32.584,Flame Charge,24.458,Hex,14.622,Other,17.496,,,,,,,,,,,,,,,,
Great Tusk,2023-04,Close Combat,94.234,Headlong Rush,93.163,Bulk Up,54.435,Taunt,35.378,Knock Off,26.999,Heavy Slam,22.342,Head Smash,21.970,Ice Spinner,19.736,Earthquake,7.750,Iron Head,4.426,Other,19.567,,,,,,,,,,,,,,
Azumarill,2023-04,Play Rough,94.732,Aqua Jet,90.672,Liquidation,87.113,Superpower,54.154,Encore,17.520,Ice Spinner,9.650,Belly Drum,8.177,Tickle,4.967,Trailblaze,3.544,Chilling Water,3.512,Surf,3.343,Charm,2.729,Other,19.887,,,,,,,,,,
Iron Hands,2023-04,Wild Charge,86.067,Close Combat,83.048,Fake Out,53.860,Earthquake,40.054,Heavy Slam,31.460,Ice Punch,30.390,Drain Punch,13.849,Swords Dance,13.102,Low Sweep,12.788,Play Rough,12.230,Thunder Punch,11.949,Other,11.203,,,,,,,,,,,,
Espathra,2023-04,Stored Power,87.789,Calm Mind,67.965,Roost,60.808,Feather Dance,49.648,Protect,43.995,Lumina Crash,29.648,Substitute,27.860,Dazzling Gleam,11.444,Reflect,6.744,Other,14.097,,,,,,,,,,,,,,,,
Annihilape,2023-04,Rage Fist,84.022,Bulk Up,58.340,Gunk Shot,44.169,Close Combat,36.367,Drain Punch,36.104,Counter,30.468,Taunt,25.315,Encore,20.578,Earthquake,14.000,Shadow Claw,10.223,Outrage,8.021,Low Sweep,7.969,Phantom Force,3.752,Rest,3.020,Other,17.652,,,,,,
Donphan,2023-04,Earthquake,96.942,Counter,69.896,Ice Shard,53.634,Encore,46.051,Gunk Shot,37.277,Rock Tomb,33.311,Play Rough,15.233,Endeavor,12.763,Ice Spinner,11.854,Head Smash,4.812,Other,18.225,,,,,,,,,,,,,,
Dragapult,2023-04,Phantom Force,53.166,Outrage,50.507,Dragon Darts,48.804,Will-O-Wisp,25.146,Hex,24.482,Draco Meteor,23.428,U-turn,22.411,Disable,20.649,Substitute,18.392,Shadow Ball,17.796,Fire Blast,13.307,Sucker Punch,12.707,Flamethrower,9.407,Psychic Fangs,9.087,Thunderbolt,8.476,Giga Impact,8.418,Hydro Pump,7.261,Protect,6.039
Arcanine,2023-04,Flare Blitz,92.363,Extreme Speed,85.703,Will-O-Wisp,53.759,Close Combat,41.955,Play Rough,34.569,Morning Sun,29.694,Outrage,16.452,Bulldoze,12.853,Overheat,10.379,Substitute,6.123,Other,16.150,,,,,,,,,,,,,,
Magnezone,2023-04,Flash Cannon,93.654,Thunderbolt,89.272,Mirror Coat,49.365,Metal Sound,31.970,Magnet Rise,30.132,Hyper Beam,27.192,Electroweb,20.413,Thunder,10.649,Body Press,10.360,Thunder Wave,7.979,Discharge,7.535,Steel Beam,6.068,Other,15.411,,,,,,,,,,
Volcarona,2023-04,Quiver Dance,94.773,Bug Buzz,88.096,Overheat,50.302,Morning Sun,47.544,Flamethrower,38.095,Substitute,31.291,Will-O-Wisp,20.742,Giga Drain,8.304,Psychic,7.848,Other,13.004,,,,,,,,,,,,,,,,
Corviknight,2023-04,Roost,93.944,Taunt,74.148,Protect,61.688,Substitute,54.664,Iron Defense,22.938,Body Press,21.980,Brave Bird,18.594,Bulk Up,15.844,Iron Head,8.367,Agility,7.931,Other,19.902,,,,,,,,,,,,,,
Armarouge,2023-04,Armor Cannon,77.956,Calm Mind,67.481,Endure,60.019,Stored Power,51.191,Psyshock,27.347,Iron Defense,24.312,Overheat,19.879,Psychic,17.278,Energy Ball,14.348,Shadow Ball,10.436,Aura Sphere,7.990,Dark Pulse,2.798,Other,18.965,,,,,,,,,,
Dondozo,2023-04,Wave Crash,91.587,Heavy Slam,71.759,Avalanche,55.414,Earthquake,41.713,Curse,27.163,Rest,26.105,Surf,20.130,Outrage,18.386,Body Press,17.232,Liquidation,9.177,Sleep Talk,7.733,Other,13.600,,,,,,,,,,,,
Chien-Pao,2023-04,Sacred Sword,63.279,Ice Shard,60.688,Giga Impact,59.431,Icicle Crash,57.326,Crunch,54.297,Throat Chop,39.215,Psychic Fangs,23.656,Ice Spinner,17.460,Sucker Punch,10.776,Other,13.872,,,,,,,,,,,,,,,,
Gardevoir,2023-04,Moonblast,99.424,Disable,92.199,Protect,73.636,Encore,73.622,Trick,24.449,Psyshock,15.575,Psychic,9.146,Other,11.950,,,,,,,,,,,,,,,,,,,,
Iron Moth,2023-04,Sludge Wave,97.632,Overheat,72.166,Energy Ball,59.795,Dazzling Gleam,32.927,Hurricane,23.259,Bug Buzz,19.941,Psychic,19.342,Discharge,16.840,Fiery Dance,14.613,Flamethrower,9.432,Acid Spray,8.791,Fire Blast,8.068,Other,17.194,,,,,,,,,,
Kingambit,2023-04,Iron Head,98.059,Sucker Punch,95.809,Metal Burst,72.266,Taunt,55.793,Kowtow Cleave,24.602,Stone Edge,16.291,Swords Dance,10.950,Brick Break,5.982,Zen Headbutt,5.444,Other,14.805,,,,,,,,,,,,,,,,
Garchomp,2023-04,Earthquake,98.205,Outrage,88.659,Swords Dance,48.775,Substitute,39.895,Poison Jab,23.822,Iron Head,14.001,Fire Fang,13.316,Stone Edge,10.757,Dragon Claw,9.694,Crunch,5.652,Liquidation,5.333,Rock Slide,5.134,Rock Tomb,4.958,Draco Meteor,4.682,Fling,4.672,Flamethrower,3.269,Other,19.175,,
Ting-Lu,2023-04,Earthquake,97.693,Heavy Slam,58.074,Throat Chop,48.530,Payback,39.813,Ruination,33.555,Bulldoze,28.004,Stone Edge,26.200,Taunt,19.558,Body Press,13.789,Zen Headbutt,9.582,Rock Slide,6.338,Other,18.864,,,,,,,,,,,,
