name,snapshot,move1,usage1,move2,usage2,move3,usage3,move4,usage4,move5,usage5,move6,usage6,move7,usage7,move8,usage8,move9,usage9,move10,usage10,move11,usage11,move12,usage12,move13,usage13,move14,usage14,move15,usage15,move16,usage16,move17,usage17,move18,usage18
Bewear,2021-03,Close Combat,53.509,Swords Dance,49.197,Double-Edge,46.858,Bulk Up,37.182,Body Slam,36.552,Rest,34.144,Sleep Talk,31.646,Darkest Lariat,31.604,Earthquake,20.626,Ice Punch,18.325,Drain Punch,14.835,Mega Kick,8.375,Other,17.146,,,,,,,,,,
Accelgor,2021-03,Final Gambit,85.685,Spikes,66.719,Toxic Spikes,48.171,Encore,42.235,U-turn,34.088,Yawn,28.801,Knock Off,28.280,Bug Buzz,19.207,Focus Blast,11.902,Sludge Bomb,10.687,Giga Drain,9.169,Other,15.056,,,,,,,,,,,,
Aerodactyl,2021-03,Stone Edge,85.436,Stealth Rock,64.027,Earthquake,55.694,Dual Wingbeat,53.984,Taunt,50.601,Dragon Dance,28.004,Tailwind,9.293,Fire Fang,8.466,Fire Blast,7.000,Ice Fang,4.245,Defog,4.132,Rock Tomb,3.895,Rain Dance,3.550,Hone Claws,3.539,Other,18.134,,,,,,
Aurorus,2021-03,Stealth Rock,77.541,Earth Power,73.019,Freeze-Dry,70.292,Aurora Veil,63.660,Blizzard,50.989,Mirror Coat,18.207,Encore,17.022,Toxic,10.845,Other,18.424,,,,,,,,,,,,,,,,,,
Machamp,2021-03,Knock Off,70.680,Fire Blast,48.792,Focus Blast,48.782,Vacuum Wave,48.287,Dynamic Punch,40.027,Ice Punch,29.629,Bullet Punch,21.871,Earthquake,21.066,Thunder Punch,19.581,Stone Edge,17.179,Close Combat,9.667,Facade,7.642,Other,16.799,,,,,,,,,,
Toxicroak,2021-03,Drain Punch,83.738,Gunk Shot,81.270,Sucker Punch,66.119,Swords Dance,50.224,Ice Punch,34.712,Poison Jab,10.211,Substitute,9.584,Earthquake,9.316,Sludge Wave,6.750,Vacuum Wave,6.665,Focus Blast,6.549,Icy Wind,6.463,Protect,6.383,Knock Off,6.299,Other,15.717,,,,,,
Uxie,2021-03,Stealth Rock,87.259,Memento,78.262,Trick Room,76.261,Magic Coat,53.807,U-turn,19.026,Yawn,17.595,Knock Off,10.486,Light Screen,7.504,Reflect,7.444,Toxic,7.227,Psycho Cut,5.486,Fire Punch,5.316,Psychic,5.107,Other,19.220,,,,,,,,
Poliwrath,2021-03,Belly Drum,85.466,Earthquake,82.230,Liquidation,78.418,Close Combat,55.425,Drain Punch,40.276,Waterfall,18.961,Substitute,8.307,Ice Punch,7.010,Toxic,4.317,Other,19.591,,,,,,,,,,,,,,,,
Celebi,2021-03,Stealth Rock,57.664,Earth Power,37.681,Recover,37.090,Healing Wish,35.409,Leaf Storm,34.870,Giga Drain,33.935,Psychic,24.649,U-turn,22.569,Thunder Wave,14.893,Heal Bell,14.366,Nasty Plot,14.041,Trick,9.976,Aura Sphere,9.659,Calm Mind,8.809,Weather Ball,5.559,Nature Power,4.648,Leech Seed,4.433,Swords Dance,2.891
Vikavolt,2021-03,Volt Switch,87.950,Bug Buzz,75.903,Energy Ball,75.396,Sticky Web,48.816,Roost,44.743,Thunderbolt,28.734,Thunder,17.350,Flash Cannon,6.701,Other,14.406,,,,,,,,,,,,,,,,,,
Arcanine,2021-03,Flare Blitz,68.975,Extreme Speed,58.488,Morning Sun,54.552,Close Combat,44.093,Will-O-Wisp,39.165,Wild Charge,37.237,Teleport,20.924,Flamethrower,15.977,Play Rough,8.637,Toxic,8.241,Fire Blast,6.344,Crunch,5.520,Burn Up,4.945,Scorching Sands,3.837,Roar,3.361,Other,19.703,,,,
Butterfree,2021-03,Quiver Dance,99.022,Sleep Powder,97.237,Hurricane,96.986,Roost,80.324,Substitute,8.912,Other,17.520,,,,,,,,,,,,,,,,,,,,,,,,
Jellicent,2021-03,Taunt,65.509,Will-O-Wisp,65.080,Recover,60.475,Scald,46.608,Shadow Ball,40.540,Strength Sap,39.648,Hex,27.371,Toxic,21.924,Ice Beam,10.086,Night Shade,7.998,Other,14.760,,,,,,,,,,,,,,
Golisopod,2021-03,First Impression,96.947,Liquidation,77.232,Aqua Jet,64.221,Spikes,51.164,Knock Off,29.499,Leech Life,22.403,Sucker Punch,19.622,Close Combat,13.895,Razor Shell,10.750,Other,14.266,,,,,,,,,,,,,,,,
Ninetales,2021-03,Scorching Sands,67.152,Flamethrower,66.909,Nasty Plot,61.501,Energy Ball,59.942,Solar Beam,27.681,Overheat,14.224,Weather Ball,12.416,Dark Pulse,12.356,Extrasensory,11.972,Fire Blast,11.300,Will-O-Wisp,6.875,Calm Mind,6.439,Pain Split,5.586,Mystical Fire,5.211,Psyshock,3.875,Memento,3.734,Foul Play,3.733,Other,19.096
Runerigus,2021-03,Stealth Rock,92.971,Body Press,57.381,Will-O-Wisp,52.673,Earthquake,45.551,Trick Room,41.807,Toxic Spikes,38.679,Poltergeist,34.508,Memento,14.460,Haze,4.789,Other,17.180,,,,,,,,,,,,,,,,
Articuno-Galar,2021-03,Freezing Glare,84.636,Hurricane,77.504,U-turn,49.917,Recover,41.787,Calm Mind,40.058,Psyshock,28.544,Shadow Ball,27.432,Air Slash,19.107,Stored Power,8.784,Agility,7.176,Other,15.055,,,,,,,,,,,,,,
Regigigas,2021-03,Body Slam,73.071,Knock Off,71.332,Rest,51.151,Sleep Talk,46.675,Protect,37.458,Substitute,31.858,Earthquake,29.044,Icy Wind,13.752,Drain Punch,9.378,Toxic,8.746,Power-Up Punch,6.129,Facade,3.298,Other,18.110,,,,,,,,,,
Druddigon,2021-03,Stealth Rock,86.044,Glare,85.877,Gunk Shot,66.426,Roar,50.238,Dragon Tail,35.155,Taunt,14.425,Hone Claws,11.608,Rest,9.276,Sucker Punch,8.851,Dragon Claw,7.083,Fire Punch,5.768,Other,19.250,,,,,,,,,,,,
Politoed,2021-03,Scald,45.157,Ice Beam,44.723,Toxic,44.252,Rest,40.946,Protect,38.280,Perish Song,34.287,Whirlpool,29.553,Encore,23.122,Focus Blast,22.406,Weather Ball,18.791,Earth Power,12.001,Hydro Pump,9.349,Haze,9.231,Surf,7.579,Psychic,7.543,Other,12.779,,,,
Dhelmise,2021-03,Poltergeist,91.613,Power Whip,65.501,Anchor Shot,30.794,Swords Dance,27.770,Gyro Ball,25.551,Grassy Glide,23.522,Rapid Spin,23.220,Liquidation,20.213,Switcheroo,19.005,Earthquake,18.268,Heavy Slam,15.703,Brick Break,14.906,Synthesis,11.041,Other,12.894,,,,,,,,
Comfey,2021-03,Draining Kiss,99.570,Calm Mind,90.983,Giga Drain,69.362,Taunt,53.320,Synthesis,30.153,Stored Power,20.062,Trick Room,5.918,Aromatherapy,5.573,Leech Seed,4.743,Trick,3.644,Other,16.672,,,,,,,,,,,,,,
Escavalier,2021-03,Megahorn,82.074,Iron Head,74.417,Close Combat,65.003,Drill Run,63.018,Knock Off,52.819,Swords Dance,28.260,Protect,10.933,Metal Burst,8.005,Other,15.471,,,,,,,,,,,,,,,,,,
Golurk,2021-03,Poltergeist,96.511,Earthquake,86.037,Dynamic Punch,47.931,Stone Edge,41.991,Close Combat,28.574,Trick,21.218,Ice Punch,17.446,Rock Polish,16.797,High Horsepower,9.272,Heat Crash,8.038,Stealth Rock,7.982,Other,18.203,,,,,,,,,,,,
Clawitzer,2021-03,Water Pulse,98.883,Aura Sphere,92.767,Terrain Pulse,82.058,Dark Pulse,72.065,Flip Turn,18.617,Ice Beam,17.100,Other,18.509,,,,,,,,,,,,,,,,,,,,,,
Flygon,2021-03,Earthquake,91.171,Roost,52.732,U-turn,50.982,Toxic,38.593,Outrage,29.645,Defog,25.528,Dragon Dance,24.825,Fire Punch,22.988,Stone Edge,10.208,Dragon Claw,7.321,Draco Meteor,6.687,Earth Power,5.233,Boomburst,4.644,Rock Slide,4.632,First Impression,3.374,Iron Tail,3.366,Other,18.069,,
Ludicolo,2021-03,Ice Beam,91.268,Giga Drain,76.045,Focus Blast,69.079,Weather Ball,54.855,Hydro Pump,31.533,Energy Ball,11.879,Surf,11.374,Leaf Storm,11.295,Rain Dance,10.696,Scald,5.859,Leech Seed,4.943,Substitute,4.329,Other,16.844,,,,,,,,,,
Sigilyph,2021-03,Heat Wave,77.903,Ice Beam,74.267,Psychic,73.944,Air Slash,64.323,Roost,19.869,Stored Power,12.515,Cosmic Power,12.275,Psyshock,11.395,Thunder Wave,11.281,Dazzling Gleam,7.712,Psycho Shift,7.329,Calm Mind,6.372,Energy Ball,3.962,Other,16.853,,,,,,,,
Diancie,2021-03,Diamond Storm,74.141,Moonblast,45.346,Body Press,38.122,Trick Room,26.531,Stealth Rock,25.034,Rock Polish,21.881,Stored Power,17.505,Endeavor,17.113,Earth Power,15.814,Play Rough,13.657,Mystical Fire,13.607,Explosion,11.936,Psychic,11.336,Rest,10.277,Sleep Talk,10.101,Heal Bell,8.510,Power Gem,7.422,Draining Kiss,6.871
Barbaracle,2021-03,Shell Smash,99.623,Liquidation,99.542,Stone Edge,92.930,Superpower,83.104,Earthquake,15.752,Other,9.049,,,,,,,,,,,,,,,,,,,,,,,,
Lycanroc-Midnight,2021-03,Stone Edge,99.811,Close Combat,94.980,Swords Dance,92.826,Sucker Punch,89.433,Outrage,3.790,Other,19.159,,,,,,,,,,,,,,,,,,,,,,,,
Copperajah,2021-03,Heat Crash,95.368,Heavy Slam,87.148,Earthquake,81.640,Power Whip,62.170,Play Rough,38.713,Iron Head,12.769,Stone Edge,6.730,Other,15.464,,,,,,,,,,,,,,,,,,,,
Tsareena,2021-03,High Jump Kick,67.916,U-turn,65.625,Power Whip,65.286,Rapid Spin,59.960,Triple Axel,55.952,Knock Off,30.283,Trop Kick,16.288,Aromatherapy,13.717,Synthesis,11.637,Other,13.336,,,,,,,,,,,,,,,,
Virizion,2021-03,Focus Blast,63.758,Giga Drain,62.902,Calm Mind,62.751,Nature Power,51.971,Close Combat,32.853,Stone Edge,26.987,Swords Dance,23.063,Leaf Blade,20.657,Air Slash,18.251,Leaf Storm,10.952,Zen Headbutt,7.520,Other,18.335,,,,,,,,,,,,
Gourgeist-Super,2021-03,Poltergeist,87.946,Shadow Sneak,83.273,Power Whip,72.446,Trick,70.771,Will-O-Wisp,23.641,Leech Seed,22.912,Synthesis,15.253,Giga Drain,8.422,Other,15.336,,,,,,,,,,,,,,,,,,
Hitmonlee,2021-03,Knock Off,56.353,High Jump Kick,52.153,Stone Edge,50.158,Earthquake,49.397,Close Combat,38.554,Bulk Up,31.174,Sucker Punch,30.301,Endure,16.456,Blaze Kick,14.952,Reversal,14.314,Poison Jab,12.202,Rock Slide,9.386,Mach Punch,6.131,Other,18.470,,,,,,,,
Turtonator,2021-03,Shell Smash,93.319,Draco Meteor,92.753,Earthquake,53.819,Flamethrower,50.719,Fire Blast,47.431,Overheat,33.411,Rapid Spin,5.683,Dragon Pulse,5.573,Other,17.293,,,,,,,,,,,,,,,,,,
Abomasnow,2021-03,Ice Shard,94.061,Wood Hammer,71.875,Earthquake,69.485,Swords Dance,64.568,Aurora Veil,20.278,Blizzard,18.463,Leech Seed,16.401,Giga Drain,10.288,Substitute,6.947,Focus Punch,6.594,Icy Wind,5.511,Other,15.529,,,,,,,,,,,,
Frosmoth,2021-03,Ice Beam,98.479,Quiver Dance,95.227,Hurricane,57.650,Bug Buzz,51.059,Weather Ball,47.449,Giga Drain,32.532,Other,17.605,,,,,,,,,,,,,,,,,,,,,,
Cursola,2021-03,Shadow Ball,97.040,Earth Power,93.983,Ice Beam,67.402,Burning Jealousy,37.723,Meteor Beam,32.022,Power Gem,27.329,Stealth Rock,11.735,Giga Drain,11.208,Scald,3.848,Other,17.710,,,,,,,,,,,,,,,,
Exeggutor-Alola,2021-03,Flamethrower,89.508,Draco Meteor,64.643,Trick Room,46.313,Substitute,38.774,Solar Beam,38.428,Leaf Storm,26.926,Double-Edge,20.142,Earthquake,18.991,Swords Dance,11.984,Power Whip,9.806,Giga Drain,8.792,Wish,4.894,Energy Ball,4.786,Other,16.016,,,,,,,,
Crobat,2021-03,U-turn,51.785,Roost,45.161,Brave Bird,44.570,Toxic,27.842,Defog,27.005,Sludge Bomb,24.168,Taunt,23.393,Heat Wave,19.059,Nasty Plot,18.969,Air Slash,16.758,Super Fang,16.442,Cross Poison,11.146,Poison Fang,9.021,Substitute,8.783,Protect,7.925,Confuse Ray,6.975,Hurricane,6.172,Leech Life,5.525
Orbeetle,2021-03,Sticky Web,84.076,Recover,83.538,U-turn,82.596,Body Press,77.087,Stored Power,14.349,Calm Mind,14.116,Agility,13.658,Bug Buzz,10.799,Other,19.783,,,,,,,,,,,,,,,,,,
Lycanroc,2021-03,Accelerock,83.840,Close Combat,64.135,Stone Edge,59.617,Swords Dance,43.990,Stealth Rock,34.121,Endeavor,33.758,Taunt,33.625,Psychic Fangs,14.482,Play Rough,13.580,Other,18.852,,,,,,,,,,,,,,,,
Aggron,2021-03,Head Smash,74.630,Endeavor,49.248,Ice Beam,36.638,Stealth Rock,36.107,Heavy Slam,26.417,Fire Punch,26.335,Earthquake,20.327,Body Press,15.641,Metal Burst,12.187,Superpower,8.877,Thunder Wave,8.803,High Horsepower,8.462,Taunt,7.980,Iron Head,6.754,Steel Roller,5.606,Fire Blast,5.327,Stone Edge,5.149,Autotomize,4.606
Swoobat,2021-03,Stored Power,96.701,Heat Wave,60.503,Nasty Plot,54.760,Shock Wave,46.709,Calm Mind,42.606,Air Slash,35.655,Substitute,21.483,Roost,13.351,Defog,5.078,Protect,4.591,Other,18.563,,,,,,,,,,,,,,
Claydol,2021-03,Rapid Spin,88.592,Stealth Rock,69.267,Earth Power,48.897,Ice Beam,42.148,Earthquake,27.772,Explosion,15.299,Toxic,14.928,Teleport,14.010,Scorching Sands,12.640,Psychic,12.489,Psyshock,11.500,Reflect,7.156,Zen Headbutt,4.675,Stone Edge,4.269,Trick,3.584,Body Press,3.356,Other,19.419,,
Altaria,2021-03,Roost,97.836,Earthquake,80.724,Fire Spin,62.224,Perish Song,61.899,Defog,35.711,Toxic,30.271,Flamethrower,12.277,Other,19.058,,,,,,,,,,,,,,,,,,,,
Talonflame,2021-03,Flare Blitz,74.338,Roost,72.758,Brave Bird,59.575,U-turn,58.996,Defog,46.395,Swords Dance,17.684,Dual Wingbeat,10.573,Hurricane,7.289,Tailwind,6.911,Will-O-Wisp,5.746,Overheat,5.350,Bulk Up,4.695,Steel Wing,4.612,Substitute,4.041,Toxic,3.739,Other,17.299,,,,
Dragalge,2021-03,Draco Meteor,89.347,Flip Turn,84.245,Sludge Wave,76.695,Thunderbolt,39.742,Toxic Spikes,36.045,Sludge Bomb,23.113,Focus Blast,22.811,Scald,9.247,Other,18.755,,,,,,,,,,,,,,,,,,
Kabutops,2021-03,Liquidation,89.601,Stone Edge,84.909,Swords Dance,73.278,Knock Off,29.487,Superpower,27.168,Aqua Jet,19.518,Low Kick,15.789,Rapid Spin,14.677,Flip Turn,12.593,Rock Blast,6.784,Waterfall,5.795,Endure,3.230,Other,17.172,,,,,,,,,,
Pangoro,2021-03,Knock Off,97.185,Close Combat,82.622,Gunk Shot,48.444,Bullet Punch,42.284,Earthquake,37.866,Parting Shot,20.465,Drain Punch,17.362,Iron Head,16.333,Swords Dance,10.600,Thunder Punch,3.934,Poison Jab,3.876,Other,19.028,,,,,,,,,,,,
Linoone,2021-03,Extreme Speed,98.231,Belly Drum,95.516,Stomping Tantrum,89.984,Throat Chop,38.128,Fling,19.307,Substitute,12.811,Seed Bomb,12.803,Simple Beam,9.714,Play Rough,6.234,Other,17.271,,,,,,,,,,,,,,,,
Lopunny,2021-03,U-turn,91.252,Switcheroo,90.686,Healing Wish,83.457,Heal Bell,45.566,Encore,40.937,Fake Out,7.581,Thunder Wave,7.316,Triple Axel,6.572,High Jump Kick,5.805,Ice Punch,4.279,Other,16.551,,,,,,,,,,,,,,
Eldegoss,2021-03,Rapid Spin,98.198,Leech Seed,92.720,Aromatherapy,88.490,Worry Seed,41.965,Giga Drain,36.098,Stun Spore,19.784,Sleep Powder,18.058,Other,4.687,,,,,,,,,,,,,,,,,,,,
Indeedee,2021-03,Expanding Force,94.463,Mystical Fire,93.946,Dazzling Gleam,60.061,Trick,52.580,Hyper Voice,24.541,Encore,14.329,Shadow Ball,13.052,Aromatherapy,12.199,Calm Mind,9.666,Energy Ball,7.520,Other,17.643,,,,,,,,,,,,,,
Tauros,2021-03,Body Slam,94.476,Earthquake,86.850,Fire Blast,76.270,Blizzard,57.190,Close Combat,18.746,Work Up,17.812,Rock Slide,8.741,Ice Beam,8.523,Throat Chop,8.466,Iron Head,7.431,Other,15.495,,,,,,,,,,,,,,
Audino,2021-03,Wish,99.586,Knock Off,97.761,Protect,94.381,Heal Bell,47.111,Toxic,45.893,Other,15.269,,,,,,,,,,,,,,,,,,,,,,,,
Absol,2021-03,Swords Dance,84.070,Knock Off,77.451,Close Combat,59.694,Sucker Punch,57.050,Night Slash,21.725,Rest,20.741,Mean Look,20.741,Iron Tail,14.899,Psycho Cut,9.631,Megahorn,7.273,Zen Headbutt,6.388,Focus Energy,3.614,Other,16.721,,,,,,,,,,
Scrafty,2021-03,Drain Punch,93.807,Knock Off,86.935,Bulk Up,71.086,Rest,44.096,Ice Punch,29.910,Dragon Dance,16.072,Poison Jab,13.493,Crunch,7.326,Fire Punch,6.236,High Jump Kick,4.142,Iron Head,3.674,Fake Out,3.564,Other,19.658,,,,,,,,,,
Cobalion,2021-03,Iron Head,75.534,Close Combat,66.890,Stealth Rock,64.145,Volt Switch,40.642,Thunder Wave,32.942,Swords Dance,23.810,Taunt,22.761,Rock Polish,15.505,Toxic,9.393,Brick Break,7.262,Stone Edge,6.739,Megahorn,5.633,Sacred Sword,5.216,Calm Mind,5.169,Other,18.359,,,,,,
Tornadus,2021-03,Hurricane,86.292,Heat Wave,48.529,Tailwind,46.405,Sludge Wave,36.591,Nasty Plot,33.295,Icy Wind,28.454,U-turn,26.900,Focus Blast,26.233,Defog,14.572,Taunt,13.386,Superpower,10.499,Knock Off,4.322,Substitute,3.496,Acrobatics,3.294,Other,17.731,,,,,,
Cofagrigus,2021-03,Will-O-Wisp,73.974,Hex,59.365,Body Press,47.519,Pain Split,40.543,Trick Room,38.832,Shadow Ball,27.727,Toxic Spikes,27.430,Haze,10.906,Calm Mind,10.263,Destiny Bond,9.199,Iron Defense,6.638,Energy Ball,6.218,Nasty Plot,4.909,Shock Wave,4.899,Knock Off,4.660,Rest,4.279,Protect,4.015,Other,18.624
Sableye,2021-03,Will-O-Wisp,84.629,Recover,81.811,Knock Off,71.490,Taunt,51.719,Encore,36.451,Foul Play,13.838,Substitute,8.679,Gravity,5.483,Night Shade,5.056,Trick,4.512,Toxic,4.340,Protect,3.240,Hex,3.147,Magic Coat,3.017,Dark Pulse,2.946,Other,19.642,,,,
Sharpedo,2021-03,Protect,84.664,Crunch,67.445,Close Combat,44.328,Liquidation,27.786,Psychic Fangs,27.710,Destiny Bond,23.675,Waterfall,23.477,Hydro Pump,17.737,Dark Pulse,16.926,Flip Turn,15.953,Ice Beam,14.169,Earthquake,11.419,Aqua Jet,10.768,Other,13.942,,,,,,,,
Decidueye,2021-03,Leaf Blade,56.087,Swords Dance,55.252,Spirit Shackle,49.153,Shadow Sneak,46.800,Roost,37.364,U-turn,26.347,Poltergeist,25.579,Defog,19.387,Sucker Punch,14.203,Curse,13.104,Knock Off,12.489,Rest,9.170,Shadow Ball,4.730,Brave Bird,4.179,Protect,3.834,Toxic,3.693,Other,18.629,,
Magneton,2021-03,Flash Cannon,99.652,Volt Switch,95.897,Thunderbolt,88.322,Steel Beam,48.962,Toxic,17.345,Teleport,13.732,Rising Voltage,10.712,Protect,7.290,Other,18.088,,,,,,,,,,,,,,,,,,
Articuno,2021-03,Freeze-Dry,93.033,Roost,76.559,Defog,42.679,U-turn,42.567,Hurricane,29.126,Heal Bell,27.891,Toxic,23.801,Weather Ball,21.400,Ice Beam,17.394,Substitute,6.923,Other,18.627,,,,,,,,,,,,,,
Lapras,2021-03,Freeze-Dry,68.714,Sparkling Aria,34.177,Roar,31.233,Heal Bell,29.155,Thunderbolt,27.669,Hydro Pump,25.365,Perish Song,24.702,Toxic,21.712,Protect,21.284,Whirlpool,19.616,Ice Beam,17.264,Surf,12.319,Psychic,12.059,Ice Shard,9.750,Rest,9.426,Thunder,7.887,Block,5.313,Rain Dance,3.786
Raboot,2021-03,High Jump Kick,99.950,U-turn,97.387,Flare Blitz,93.012,Gunk Shot,87.012,Sucker Punch,18.672,Other,3.966,,,,,,,,,,,,,,,,,,,,,,,,
Gallade,2021-03,Knock Off,70.052,Zen Headbutt,66.471,Will-O-Wisp,52.549,Pain Split,43.938,Close Combat,37.949,Drain Punch,18.747,Swords Dance,18.149,Psycho Cut,17.647,Triple Axel,10.340,Shadow Sneak,10.016,Ice Punch,9.400,Trick Room,8.624,Leaf Blade,6.137,Poison Jab,5.411,Earthquake,4.082,Trick,3.289,Other,17.202,,
Drednaw,2021-03,Liquidation,96.928,Swords Dance,73.868,Stone Edge,69.423,Superpower,41.910,Megahorn,31.568,Earthquake,22.500,Head Smash,22.278,High Horsepower,10.595,Ice Fang,8.924,Rock Slide,5.477,Other,16.528,,,,,,,,,,,,,,
Centiskorch,2021-03,Fire Lash,78.645,Knock Off,72.638,Power Whip,61.184,Leech Life,50.772,Coil,27.649,Scorching Sands,21.775,Rest,21.423,Scald,13.559,Will-O-Wisp,13.097,Flamethrower,11.761,Bug Buzz,9.705,Other,17.791,,,,,,,,,,,,
Lanturn,2021-03,Volt Switch,89.209,Scald,87.268,Heal Bell,77.196,Protect,52.724,Toxic,23.692,Thunder Wave,14.601,Ice Beam,11.269,Discharge,10.419,Icy Wind,6.098,Agility,6.034,Electro Ball,6.034,Other,15.456,,,,,,,,,,,,
Manectric,2021-03,Volt Switch,99.612,Switcheroo,88.197,Flamethrower,84.237,Thunder Wave,64.117,Overheat,15.674,Thunderbolt,13.903,Toxic,10.539,Rain Dance,10.400,Other,13.321,,,,,,,,,,,,,,,,,,
Shiftry,2021-03,Solar Blade,83.369,Knock Off,82.368,Heat Wave,81.920,Growth,72.322,Sucker Punch,10.883,Throat Chop,10.520,Swords Dance,9.069,Low Kick,7.812,Leaf Storm,6.618,Rock Slide,6.144,Leaf Blade,5.759,Nasty Plot,3.115,Dark Pulse,2.605,Other,17.497,,,,,,,,
Vileplume,2021-03,Strength Sap,93.978,Giga Drain,66.603,Leech Seed,63.128,Sludge Bomb,45.159,Infestation,27.092,Aromatherapy,18.567,Corrosive Gas,18.564,Sludge Wave,18.210,Toxic,17.368,Sleep Powder,13.008,Other,18.322,,,,,,,,,,,,,,
Wigglytuff,2021-03,Dazzling Gleam,82.179,Wish,68.958,Protect,66.316,Teleport,52.142,Ice Beam,26.721,Fire Blast,25.797,Tri Attack,14.402,Heal Bell,13.655,Hyper Voice,12.906,Focus Blast,11.543,Seismic Toss,5.959,Other,19.421,,,,,,,,,,,,
Rotom-Mow,2021-03,Leaf Storm,92.251,Volt Switch,88.226,Will-O-Wisp,41.380,Defog,39.851,Trick,34.272,Thunderbolt,24.100,Shadow Ball,18.436,Discharge,11.309,Dark Pulse,10.517,Toxic,8.322,Nasty Plot,8.225,Thunder,7.358,Other,15.754,,,,,,,,,,
Cryogonal,2021-03,Freeze-Dry,99.482,Recover,89.445,Toxic,65.055,Knock Off,60.238,Rapid Spin,50.279,Haze,7.589,Flash Cannon,6.898,Ice Beam,6.540,Other,14.474,,,,,,,,,,,,,,,,,,
Cradily,2021-03,Giga Drain,65.731,Recover,62.846,Toxic,48.943,Stealth Rock,31.186,Leech Seed,30.523,Earth Power,29.015,Mirror Coat,23.300,Ancient Power,21.626,Meteor Beam,16.846,Rock Blast,9.431,Protect,8.492,Infestation,7.987,Sludge Bomb,7.843,Substitute,4.981,Energy Ball,4.260,Rock Slide,3.895,Sludge Wave,3.460,Other,19.635
Morpeko,2021-03,Aura Wheel,99.819,Protect,49.810,Fire Fang,36.460,Crunch,29.709,Seed Bomb,29.483,Parting Shot,29.212,Agility,26.158,Power Trip,25.777,Fake Out,20.911,Ice Fang,9.691,Psychic Fangs,9.485,Thunder Wave,8.581,Super Fang,6.674,Other,18.230,,,,,,,,
Electivire,2021-03,Ice Punch,84.156,Earthquake,64.031,Fire Punch,61.835,Wild Charge,60.917,Cross Chop,26.736,Thunder Punch,25.959,Flamethrower,12.851,Volt Switch,9.735,Thunderbolt,7.833,Weather Ball,7.613,Low Kick,6.498,Brick Break,5.221,Power-Up Punch,4.546,Darkest Lariat,2.918,Other,19.150,,,,,,
Durant,2021-03,Iron Head,93.762,Superpower,68.965,First Impression,52.616,Thunder Fang,39.613,Hone Claws,31.444,X-Scissor,22.895,Rock Slide,19.114,Entrainment,15.221,Stomping Tantrum,13.046,Crunch,12.789,Stone Edge,11.724,Other,18.810,,,,,,,,,,,,
Exeggutor,2021-03,Leech Seed,75.608,Protect,72.849,Substitute,70.859,Extrasensory,68.255,Synthesis,16.950,Solar Beam,16.077,Ancient Power,13.797,Expanding Force,13.685,Giga Drain,9.820,Psychic,9.057,Sleep Powder,7.738,Psyshock,6.483,Other,18.823,,,,,,,,,,
Regirock,2021-03,Body Press,54.413,Stealth Rock,50.822,Stone Edge,40.627,Ice Punch,36.060,Thunder Wave,33.834,Iron Defense,31.928,Earthquake,20.997,Curse,19.701,Drain Punch,15.681,Iron Head,14.433,Brick Break,14.153,Rest,11.503,Counter,9.275,Rock Slide,6.940,Explosion,6.365,Rock Blast,5.317,Toxic,4.644,Protect,4.492
Noivern,2021-03,Switcheroo,62.516,Draco Meteor,56.590,Air Slash,52.952,Roost,49.277,U-turn,41.448,Super Fang,36.889,Defog,30.265,Flamethrower,15.348,Hurricane,14.993,Boomburst,14.010,Heat Wave,6.816,Other,18.897,,,,,,,,,,,,
Kingler,2021-03,Liquidation,97.407,Knock Off,59.528,Swords Dance,52.834,Agility,51.775,Superpower,48.438,High Horsepower,37.455,Rock Slide,25.556,Brick Break,8.462,Other,18.545,,,,,,,,,,,,,,,,,,
Palossand,2021-03,Shore Up,94.069,Scorching Sands,67.938,Toxic,57.433,Substitute,44.339,Shadow Ball,44.072,Stealth Rock,39.854,Earth Power,27.367,Giga Drain,11.408,Other,13.520,,,,,,,,,,,,,,,,,,
Jolteon,2021-03,Shadow Ball,85.534,Volt Switch,84.664,Thunderbolt,72.798,Hyper Voice,26.219,Weather Ball,23.252,Thunder,19.314,Toxic,17.428,Rising Voltage,9.231,Heal Bell,7.876,Thunder Wave,7.383,Electro Ball,5.486,Wish,3.986,Light Screen,3.719,Yawn,3.372,Reflect,3.174,Discharge,2.965,Hyper Beam,2.512,Protect,2.430
Malamar,2021-03,Knock Off,88.679,Superpower,82.531,Psycho Cut,61.002,Rest,41.094,Topsy-Turvy,30.814,Acupressure,16.796,Block,15.414,Sleep Talk,11.777,Liquidation,7.766,Trick Room,7.685,Endure,6.461,Destiny Bond,3.778,Night Slash,3.556,Throat Chop,3.459,Other,19.188,,,,,,
Spiritomb,2021-03,Sucker Punch,66.072,Poltergeist,63.505,Shadow Sneak,52.219,Trick,41.882,Foul Play,17.531,Calm Mind,15.275,Pain Split,14.958,Dark Pulse,14.877,Rest,14.776,Will-O-Wisp,14.315,Sleep Talk,11.840,Hex,9.223,Icy Wind,9.083,Rock Tomb,7.625,Destiny Bond,6.394,Shadow Ball,5.433,Psychic,5.058,Swagger,4.131
