name,snapshot,ability1,usage1,ability2,usage2,ability3,usage3
Cetitan,2023-12,Slush Rush,77.369,Sheer Force,21.525,Thick Fat,1.105
Avalugg-Hisui,2023-12,Strong Jaw,100.000,Sturdy,0.000,,
Chesnaught,2023-12,Bulletproof,100.000,Overgrow,0.000,,
Politoed,2023-12,Drizzle,100.000,Water Absorb,0.000,,
Snorlax,2023-12,Thick Fat,99.043,Immunity,0.876,Gluttony,0.081
Torterra,2023-12,Shell Armor,91.490,Overgrow,8.510,,
Veluza,2023-12,Mold Breaker,100.000,Sharpness,0.000,,
Ludicolo,2023-12,Rain Dish,65.938,Swift Swim,34.062,,
Noivern,2023-12,Infiltrator,99.569,Frisk,0.431,,
Avalugg,2023-12,Own Tempo,63.478,Sturdy,33.454,Ice Body,3.068
Lucario,2023-12,Steadfast,97.488,Justified,2.443,Inner Focus,0.069
Vespiquen,2023-12,Pressure,100.000,,,,
Rabsca,2023-12,Synchronize,100.000,,,,
Heracross,2023-12,Moxie,89.720,Guts,10.280,Swarm,0.000
Staraptor,2023-12,Reckless,75.510,Intimidate,24.490,,
Slowbro-Galar,2023-12,Quick Draw,58.268,Regenerator,41.732,,
Necrozma-Dawn-Wings,2024-01,Prism Armor,100.000,,,,
Magearna,2024-01,Soul-Heart,100.000,,,,
Zacian,2024-01,Intrepid Sword,100.000,,,,
Great Tusk,2024-01,Protosynthesis,100.000,,,,
Arceus-Dark,2024-01,Multitype,100.000,,,,
Palkia-Origin,2024-01,Pressure,99.947,Telepathy,0.053,,
Arceus-Fire,2024-01,Multitype,100.000,,,,
Kingambit,2024-01,Supreme Overlord,99.301,Defiant,0.699,,
Deoxys,2024-01,Pressure,100.000,,,,
Solgaleo,2024-01,Full Metal Body,100.000,,,,
Mewtwo,2024-01,Pressure,67.582,Unnerve,32.418,,
Regieleki,2024-01,Transistor,100.000,,,,
Palafin,2024-01,Zero to Hero,100.000,,,,
Kyurem-White,2024-01,Turboblaze,100.000,,,,
Landorus-Therian,2024-01,Intimidate,100.000,,,,
Chi-Yu,2024-01,Beads of Ruin,100.000,,,,
Ogerpon-Hearthflame,2024-01,Mold Breaker,100.000,,,,
Dialga,2024-01,Pressure,99.976,Telepathy,0.024,,
Landorus,2024-01,Sheer Force,99.373,Sand Force,0.627,,
Arceus-Electric,2024-01,Multitype,100.000,,,,
Ursaluna,2024-01,Guts,92.372,Bulletproof,7.628,,
Giratina,2024-01,Pressure,99.994,Telepathy,0.006,,
Cyclizar,2024-01,Regenerator,97.072,Shed Skin,2.928,,
Arceus-Poison,2024-01,Multitype,100.000,,,,
Gholdengo,2024-01,Good as Gold,100.000,,,,
Zamazenta-Crowned,2024-01,Dauntless Shield,100.000,,,,
Sneasler,2024-01,Unburden,57.748,Poison Touch,41.520,Pressure,0.732
Skarmory,2024-01,Sturdy,94.759,Keen Eye,5.237,Weak Armor,0.004
Blissey,2024-01,Natural Cure,100.000,Healer,0.000,Serene Grace,0.000
Galvantula,2024-01,Compound Eyes,99.285,Swarm,0.715,Unnerve,0.000
Annihilape,2024-01,Defiant,95.340,Vital Spirit,3.974,Inner Focus,0.686
Zekrom,2024-01,Teravolt,100.000,,,,
Lugia,2024-01,Multiscale,98.762,Pressure,1.238,,
Arceus-Grass,2024-01,Multitype,100.000,,,,
Toxapex,2024-01,Regenerator,99.850,Merciless,0.150,,
Torkoal,2024-01,Drought,99.296,White Smoke,0.704,Shell Armor,0.000
Meowscarada,2024-01,Protean,98.357,Overgrow,1.643,,
Rillaboom,2024-01,Grassy Surge,99.855,Overgrow,0.145,,
Palkia,2024-01,Pressure,100.000,Telepathy,0.000,,
Spectrier,2024-01,Grim Neigh,100.000,,,,
Urshifu,2024-01,Unseen Fist,100.000,,,,
Roaring Moon,2024-01,Protosynthesis,100.000,,,,
Smeargle,2024-01,Own Tempo,71.868,Technician,28.132,,
Iron Treads,2024-01,Quark Drive,100.000,,,,
Garchomp,2024-01,Rough Skin,99.836,Sand Veil,0.164,,
Walking Wake,2024-01,Protosynthesis,100.000,,,,
Dondozo,2024-01,Unaware,100.000,Oblivious,0.000,,
Corviknight,2024-01,Pressure,95.866,Mirror Armor,4.134,Unnerve,0.000
Raging Bolt,2024-01,Protosynthesis,100.000,,,,
Slowking-Galar,2024-01,Regenerator,100.000,Curious Medicine,0.000,,
Clefable,2024-01,Unaware,74.094,Magic Guard,25.906,Cute Charm,0.000
Urshifu-Rapid-Strike,2024-01,Unseen Fist,100.000,,,,
Dragapult,2024-01,Infiltrator,76.437,Cursed Body,15.723,Clear Body,7.840
Dragonite,2024-01,Multiscale,97.670,Inner Focus,2.330,,
Mandibuzz,2024-01,Overcoat,99.160,Big Pecks,0.828,Weak Armor,0.011
Amoonguss,2024-01,Regenerator,97.962,Effect Spore,2.038,,
Reshiram,2024-01,Turboblaze,100.000,,,,
Lokix,2024-01,Tinted Lens,100.000,,,,
Ursaluna-Bloodmoon,2024-01,Mind's Eye,100.000,,,,
Pelipper,2024-01,Drizzle,98.815,Keen Eye,1.185,Rain Dish,0.000
Espathra,2024-01,Speed Boost,99.082,Opportunist,0.918,,
Gouging Fire,2024-01,Protosynthesis,100.000,,,,
Baxcalibur,2024-01,Thermal Exchange,93.693,Ice Body,6.307,,
Iron Valiant,2024-01,Quark Drive,100.000,,,,
Masquerain,2024-01,Intimidate,100.000,,,,
Araquanid,2024-01,Water Bubble,99.916,Water Absorb,0.084,,
Dialga-Origin,2024-01,Pressure,99.664,Telepathy,0.336,,
Moltres,2024-01,Flame Body,99.966,Pressure,0.034,,
Mamoswine,2024-01,Oblivious,65.861,Thick Fat,34.139,,
Ceruledge,2024-01,Weak Armor,93.356,Flash Fire,6.644,,
Alomomola,2024-01,Regenerator,100.000,Healer,0.000,,
Maushold,2024-01,Technician,100.000,Cheek Pouch,0.000,Friend Guard,0.000
Primarina,2024-01,Torrent,88.023,Liquid Voice,11.977,,
Indeedee,2024-01,Psychic Surge,99.489,Inner Focus,0.511,,
Ninetales-Alola,2024-01,Snow Warning,99.306,Snow Cloak,0.694,,
Arceus-Fighting,2024-01,Multitype,100.000,,,,
Archaludon,2024-01,Stamina,100.000,Stalwart,0.000,Sturdy,0.000
Serperior,2024-01,Contrary,99.995,Overgrow,0.005,,
Excadrill,2024-01,Mold Breaker,62.403,Sand Rush,37.570,Sand Force,0.026
Volcarona,2024-01,Flame Body,98.060,Swarm,1.940,,
Arceus-Dragon,2024-01,Multitype,100.000,,,,
Mimikyu,2024-01,Disguise,100.000,,,,
Weavile,2024-01,Pressure,98.205,Pickpocket,1.795,,
Quagsire,2024-01,Unaware,100.000,Water Absorb,0.000,,
Arceus-Bug,2024-01,Multitype,100.000,,,,
Garganacl,2024-01,Purifying Salt,100.000,Clear Body,0.000,Sturdy,0.000
Iron Boulder,2024-01,Quark Drive,100.000,,,,
Samurott-Hisui,2024-01,Sharpness,99.835,Torrent,0.165,,
Milotic,2024-01,Marvel Scale,96.389,Competitive,3.611,,
Weezing-Galar,2024-01,Levitate,94.995,Neutralizing Gas,5.005,Misty Surge,0.000
Muk-Alola,2024-01,Poison Touch,100.000,,,,
Heatran,2024-01,Flash Fire,99.899,Flame Body,0.101,,
Latias,2024-01,Levitate,100.000,,,,
Barraskewda,2024-01,Swift Swim,100.000,,,,
Bellibolt,2024-01,Static,100.000,Electromorphosis,0.000,,
Cresselia,2024-01,Levitate,100.000,,,,
Drifblim,2024-01,Aftermath,99.118,Flare Boost,0.882,,
Deoxys-Defense,2024-01,Pressure,100.000,,,,
Zamazenta,2024-01,Dauntless Shield,100.000,,,,
Cinderace,2024-01,Libero,79.199,Blaze,20.801,,
Polteageist,2024-01,Weak Armor,99.980,Cursed Body,0.020,,
Klefki,2024-01,Prankster,100.000,,,,
Espeon,2024-01,Magic Bounce,87.095,Synchronize,12.905,,
Enamorus,2024-01,Contrary,99.594,Cute Charm,0.406,,
Venusaur,2024-01,Chlorophyll,100.000,Overgrow,0.000,,
Carbink,2024-01,Sturdy,100.000,,,,
Arceus-Rock,2024-01,Multitype,100.000,,,,
Arcanine-Hisui,2024-01,Rock Head,100.000,Intimidate,0.000,,
Zapdos-Galar,2024-01,Defiant,100.000,,,,
Scizor,2024-01,Technician,99.443,Swarm,0.557,Light Metal,0.000
Tyranitar,2024-01,Sand Stream,100.000,,,,
Hattrem,2024-01,Magic Bounce,100.000,,,,
Pawmot,2024-01,Volt Absorb,63.019,Iron Fist,35.914,Natural Cure,1.067
Tornadus-Therian,2024-01,Regenerator,100.000,,,,
Chansey,2024-01,Natural Cure,100.000,Serene Grace,0.000,,
Indeedee-F,2024-01,Psychic Surge,100.000,,,,
Sandy Shocks,2024-01,Protosynthesis,100.000,,,,
Arceus-Psychic,2024-01,Multitype,100.000,,,,
Toedscruel,2024-01,Mycelium Might,100.000,,,,
Kommo-o,2024-01,Soundproof,88.903,Bulletproof,9.873,Overcoat,1.224
Ogerpon-Wellspring,2024-01,Water Absorb,100.000,,,,
Tornadus,2024-01,Prankster,100.000,,,,
Hippowdon,2024-01,Sand Stream,100.000,,,,
Darkrai,2024-01,Bad Dreams,100.000,,,,
Conkeldurr,2024-01,Guts,100.000,,,,
Hydrapple,2024-01,Regenerator,100.000,Sticky Hold,0.000,Supersweet Syrup,0.000
Latios,2024-01,Levitate,100.000,,,,
Kingdra,2024-01,Swift Swim,100.000,Sniper,0.000,,
Pincurchin,2024-01,Electric Surge,99.994,Lightning Rod,0.006,,
Glastrier,2024-01,Chilling Neigh,100.000,,,,
Whimsicott,2024-01,Prankster,93.027,Chlorophyll,6.973,Infiltrator,0.000
Ninetales,2024-01,Drought,100.000,Flash Fire,0.000,,
Gothitelle,2024-01,Shadow Tag,100.000,Competitive,0.000,,
Umbreon,2024-01,Synchronize,100.000,Inner Focus,0.000,,
Morgrem,2024-01,Prankster,100.000,,,,
Meowstic,2024-01,Prankster,100.000,,,,
Mudsdale,2024-01,Stamina,100.000,,,,
Minior,2024-01,Shields Down,100.000,,,,
Iron Hands,2024-01,Quark Drive,100.000,,,,
Iron Crown,2024-01,Quark Drive,100.000,,,,
Hoopa-Unbound,2024-01,Magician,100.000,,,,
Forretress,2024-01,Sturdy,98.780,Overcoat,1.220,,
Sceptile,2024-01,Unburden,63.772,Overgrow,36.228,,
Dugtrio,2024-01,Arena Trap,97.831,Sand Veil,2.169,,
Chandelure,2024-01,Flash Fire,100.000,Flame Body,0.000,Infiltrator,0.000
Manaphy,2024-01,Hydration,100.000,,,,
Jirachi,2024-01,Serene Grace,100.000,,,,
Glimmet,2024-01,Toxic Debris,100.000,,,,
Terrakion,2024-01,Justified,100.000,,,,
Quaquaval,2024-01,Moxie,100.000,Torrent,0.000,,
Cutiefly,2024-01,Shield Dust,100.000,,,,
Greninja,2024-01,Protean,98.085,Battle Bond,1.828,Torrent,0.087
Mew,2024-01,Synchronize,100.000,,,,
Crocalor,2024-01,Unaware,100.000,,,,
Gastrodon,2024-01,Storm Drain,99.791,Sticky Hold,0.209,,
Incineroar,2024-01,Intimidate,99.985,Blaze,0.015,,
Zapdos,2024-01,Static,98.175,Pressure,1.825,,
Slowking,2024-01,Regenerator,100.000,,,,
Floatzel,2024-01,Swift Swim,92.053,Water Veil,7.947,,
Iron Jugulis,2024-01,Quark Drive,100.000,,,,
Gallade,2024-01,Sharpness,100.000,Justified,0.000,Steadfast,0.000
Ogerpon,2024-01,Defiant,100.000,,,,
Scream Tail,2024-01,Protosynthesis,100.000,,,,
Fezandipiti,2024-01,Toxic Chain,100.000,,,,
Talonflame,2024-01,Gale Wings,98.982,Flame Body,1.018,,
Kilowattrel,2024-01,Volt Absorb,100.000,Wind Power,0.000,Competitive,0.000
Keldeo,2024-01,Justified,100.000,,,,
Vikavolt,2024-01,Levitate,100.000,,,,
Tentacruel,2024-01,Rain Dish,53.908,Clear Body,28.945,Liquid Ooze,17.146
Zoroark-Hisui,2024-01,Illusion,100.000,,,,
Salamence,2024-01,Moxie,100.000,Intimidate,0.000,,
Leavanny,2024-01,Chlorophyll,98.071,Swarm,1.578,Overcoat,0.351
Azumarill,2024-01,Huge Power,100.000,Thick Fat,0.000,Sap Sipper,0.000
Arceus-Ice,2024-01,Multitype,100.000,,,,
Iron Moth,2024-01,Quark Drive,100.000,,,,
Brambleghast,2024-01,Wind Rider,54.659,Infiltrator,45.341,,
Magnezone,2024-01,Magnet Pull,98.522,Analytic,1.267,Sturdy,0.211
Hawlucha,2024-01,Unburden,99.956,Mold Breaker,0.044,,
Orthworm,2024-01,Earth Eater,100.000,,,,
Blastoise,2024-01,Rain Dish,96.385,Torrent,3.615,,
Murkrow,2024-01,Prankster,100.000,,,,
Spidops,2024-01,Insomnia,83.944,Stakeout,16.056,,
Ogerpon-Cornerstone,2024-01,Sturdy,100.000,,,,
Wo-Chien,2024-01,Tablets of Ruin,100.000,,,,
Volcanion,2024-01,Water Absorb,100.000,,,,
Lilligant-Hisui,2024-01,Chlorophyll,100.000,,,,
Iron Thorns,2024-01,Quark Drive,100.000,,,,
Staraptor,2024-01,Reckless,95.099,Intimidate,4.901,,
Okidogi,2024-01,Toxic Chain,52.885,Guard Dog,47.115,,
Cloyster,2024-01,Skill Link,100.000,,,,
Sableye,2024-01,Prankster,100.000,,,,
Slowbro-Galar,2024-01,Quick Draw,100.000,Regenerator,0.000,,
Ariados,2024-01,Swarm,99.443,Insomnia,0.557,,
Scovillain,2024-01,Chlorophyll,100.000,,,,
Porygon-Z,2024-01,Download,72.329,Adaptability,27.671,,
Cottonee,2024-01,Prankster,100.000,,,,
Empoleon,2024-01,Torrent,97.195,Competitive,2.805,,
Porygon2,2024-01,Trace,100.000,Download,0.000,,
Metagross,2024-01,Clear Body,100.000,Light Metal,0.000,,
Infernape,2024-01,Blaze,97.282,Iron Fist,2.718,,
Venomoth,2024-01,Wonder Skin,100.000,,,,
Regigigas,2024-01,Slow Start,100.000,,,,
Rampardos,2024-01,Sheer Force,100.000,Mold Breaker,0.000,,
Sinistcha,2024-01,Heatproof,100.000,Hospitality,0.000,,
Lurantis,2024-01,Contrary,100.000,,,,
Suicune,2024-01,Pressure,99.994,Inner Focus,0.006,,
Komala,2024-01,Comatose,100.000,,,,
Plusle,2024-01,Lightning Rod,100.000,Plus,0.000,,
Blaziken,2024-01,Speed Boost,100.000,Blaze,0.000,,
Regidrago,2024-01,Dragon's Maw,100.000,,,,
Cinccino,2024-01,Skill Link,80.798,Technician,19.202,Cute Charm,0.000
