name,snapshot,move1,usage1,move2,usage2,move3,usage3,move4,usage4,move5,usage5,move6,usage6,move7,usage7,move8,usage8,move9,usage9,move10,usage10,move11,usage11,move12,usage12,move13,usage13,move14,usage14,move15,usage15,move16,usage16,move17,usage17,move18,usage18
Pikachu,2023-03,Fake Out,96.449,Extreme Speed,94.231,Volt Tackle,63.590,Knock Off,58.033,Volt Switch,35.442,Grass Knot,16.679,Surf,5.620,Nuzzle,4.369,Thunderbolt,3.932,Focus Punch,3.217,Other,18.438,,,,,,,,,,,,,,
Tapu Bulu,2023-03,Horn Leech,95.282,Close Combat,54.057,Swords Dance,47.383,Stone Edge,42.631,Protect,26.848,Leech Seed,22.089,Wood Hammer,15.655,Synthesis,15.502,Superpower,14.807,High Horsepower,10.689,Nature's Madness,8.665,Bulk Up,7.679,Taunt,6.438,Substitute,6.393,Darkest Lariat,5.210,Toxic,4.369,Other,16.304,,
Stakataka,2023-03,Gyro Ball,98.077,Trick Room,92.193,Stone Edge,53.776,Earthquake,41.911,Body Press,38.195,Heat Crash,28.603,Rock Slide,20.389,Rock Blast,10.567,Other,16.291,,,,,,,,,,,,,,,,,,
Galvantula,2023-03,Sticky Web,97.172,Thunder,79.164,Thunder Wave,64.764,Bug Buzz,60.807,Volt Switch,26.016,Hidden Power Ice,25.997,Energy Ball,13.950,Toxic,8.212,Giga Drain,7.366,Other,16.551,,,,,,,,,,,,,,,,
Zapdos-Galar,2023-03,Brave Bird,98.237,Thunderous Kick,72.956,Bulk Up,55.122,Substitute,44.800,U-turn,44.536,Close Combat,39.311,Blaze Kick,16.386,Throat Chop,12.343,Other,16.308,,,,,,,,,,,,,,,,,,
Porygon2,2023-03,Recover,87.127,Trick Room,63.784,Teleport,60.860,Ice Beam,60.172,Tri Attack,25.122,Thunderbolt,19.010,Toxic,18.880,Discharge,17.426,Shadow Ball,12.634,Foul Play,8.025,Magic Coat,7.877,Other,19.082,,,,,,,,,,,,
Aerodactyl-Mega,2023-03,Dual Wingbeat,92.471,Stone Edge,71.285,Earthquake,60.315,Ice Fang,34.866,Dragon Dance,29.591,Hone Claws,25.671,Fire Fang,17.392,Stealth Rock,9.905,Roost,9.131,Taunt,8.389,Tailwind,8.185,Pursuit,5.365,Rock Slide,4.357,Crunch,3.829,Other,19.247,,,,,,
Alakazam,2023-03,Focus Blast,79.387,Shadow Ball,75.026,Nasty Plot,71.935,Psychic,43.398,Expanding Force,43.166,Counter,22.720,Dazzling Gleam,20.213,Psyshock,14.875,Energy Ball,5.470,Hidden Power Fire,3.349,Hyper Beam,2.405,Other,18.055,,,,,,,,,,,,
Mandibuzz,2023-03,Roost,99.086,Defog,94.808,Foul Play,65.779,Toxic,49.264,U-turn,41.098,Knock Off,34.247,Other,15.717,,,,,,,,,,,,,,,,,,,,,,
Primarina,2023-03,Moonblast,90.097,Sparkling Aria,62.454,Aqua Jet,50.576,Encore,48.052,Scald,20.696,Energy Ball,17.273,Ice Beam,16.962,Substitute,14.362,Calm Mind,13.571,Psychic,12.130,Hyper Voice,12.040,Draining Kiss,9.505,Hidden Power Fire,8.768,Hydro Pump,8.114,Other,15.400,,,,,,
Polteageist,2023-03,Shell Smash,99.664,Stored Power,97.487,Shadow Ball,92.801,Tera Blast,79.459,Giga Drain,10.417,Strength Sap,7.533,Other,12.639,,,,,,,,,,,,,,,,,,,,,,
Dracozolt,2023-03,Bolt Beak,99.987,Earthquake,69.694,Draco Meteor,58.031,Fire Blast,53.058,Dragon Claw,20.996,Fire Fang,19.490,Substitute,18.512,Outrage,15.884,Flamethrower,12.438,High Horsepower,11.558,Stone Edge,6.390,Other,13.963,,,,,,,,,,,,
Latios,2023-03,Draco Meteor,58.612,Aura Sphere,40.162,Psychic,37.641,Mystical Fire,34.461,Psyshock,30.480,Ice Beam,25.065,Calm Mind,18.692,Stored Power,16.921,Trick,16.660,Agility,16.646,Defog,16.110,Surf,13.681,Thunderbolt,12.178,Recover,11.678,Thunder,9.745,Earthquake,4.954,Roost,4.200,Shadow Ball,4.022
Floatzel,2023-03,Wave Crash,99.119,Ice Spinner,96.504,Aqua Jet,87.349,Liquidation,54.583,Crunch,15.915,Low Kick,15.068,Brick Break,12.156,Other,19.306,,,,,,,,,,,,,,,,,,,,
Latias-Mega,2023-03,Calm Mind,79.293,Roost,53.144,Aura Sphere,52.823,Psyshock,39.744,Recover,38.223,Stored Power,29.246,Psychic,17.582,Mystical Fire,15.302,Ice Beam,13.628,Draco Meteor,12.114,Defog,6.339,Thunderbolt,6.251,Reflect Type,5.636,Future Sight,5.636,Agility,4.834,Dragon Pulse,4.669,Other,15.537,,
Thundurus-Therian,2023-03,Focus Blast,64.077,Thunderbolt,56.832,Nasty Plot,54.382,Hidden Power Ice,52.351,Volt Switch,45.890,Thunder,20.039,Grass Knot,18.781,Weather Ball,16.573,Psychic,11.506,Sludge Wave,9.319,Tera Blast,9.028,Wildbolt Storm,6.272,Flash Cannon,5.586,Knock Off,5.524,Defog,4.682,Other,19.159,,,,
Goodra,2023-03,Ice Beam,65.765,Dragon Tail,57.542,Power Whip,55.964,Superpower,53.026,Flamethrower,27.517,Thunderbolt,23.078,Dragon Pulse,17.068,Draco Meteor,15.420,Surf,14.346,Fire Blast,8.435,Sludge Bomb,7.630,Rest,6.446,Earthquake,5.844,Acid Spray,5.086,Hydro Pump,4.457,Thunder,4.161,Sludge Wave,3.956,Toxic,3.461
Pawmot,2023-03,Revival Blessing,92.861,Close Combat,67.288,Double Shock,62.616,Mach Punch,46.512,Ice Punch,38.504,Nuzzle,34.989,Rest,10.898,Sleep Talk,10.253,Thunder Punch,7.938,Volt Switch,7.215,Wish,4.015,Other,16.912,,,,,,,,,,,,
Breloom,2023-03,Mach Punch,92.474,Bullet Seed,91.660,Spore,83.079,Swords Dance,34.755,Rock Tomb,32.761,Close Combat,15.531,Bulldoze,7.620,Substitute,6.728,Drain Punch,6.543,Leech Seed,5.814,Tera Blast,3.871,Other,19.163,,,,,,,,,,,,
Klefki,2023-03,Reflect,93.583,Light Screen,93.462,Thunder Wave,91.514,Flash Cannon,57.055,Defog,22.656,Foul Play,14.298,Spikes,8.434,Other,18.997,,,,,,,,,,,,,,,,,,,,
Swampert,2023-03,Earthquake,87.165,Flip Turn,69.675,Stealth Rock,64.443,Ice Punch,41.946,Toxic,23.511,Liquidation,18.057,Yawn,15.617,Stone Edge,14.624,Roar,13.350,Scald,11.156,Sludge Wave,6.226,Counter,4.873,Avalanche,4.667,Ice Beam,4.452,Protect,3.449,Other,16.789,,,,
Gengar,2023-03,Shadow Ball,95.145,Sludge Wave,62.206,Destiny Bond,45.167,Focus Blast,33.220,Trick,31.695,Sludge Bomb,23.228,Nasty Plot,21.067,Will-O-Wisp,19.709,Substitute,14.923,Dazzling Gleam,10.320,Thunderbolt,8.784,Taunt,4.463,Hex,3.984,Hypnosis,3.427,Psychic,3.345,Other,19.318,,,,
Arcanine,2023-03,Flare Blitz,89.544,Extreme Speed,87.598,Morning Sun,57.632,Will-O-Wisp,52.752,Close Combat,39.424,Wild Charge,20.034,Play Rough,13.623,Iron Head,6.958,Teleport,5.763,Flamethrower,3.978,Roar,2.785,Other,19.909,,,,,,,,,,,,
Porygon-Z,2023-03,Ice Beam,73.034,Conversion,69.583,Thunderbolt,60.289,Tri Attack,47.984,Shadow Ball,39.509,Recover,19.394,Hyper Beam,16.371,Trick,12.652,Dark Pulse,10.228,Substitute,9.656,Psyshock,9.323,Discharge,8.252,Nasty Plot,5.613,Other,18.110,,,,,,,,
Gallade,2023-03,Sacred Sword,96.785,Psycho Cut,96.586,Night Slash,44.712,Leaf Blade,39.353,Agility,35.575,Swords Dance,24.335,Hypnosis,13.198,Shadow Sneak,8.701,Aqua Cutter,7.256,Knock Off,6.393,Solar Blade,4.916,Trick,4.197,Other,17.992,,,,,,,,,,
Latias,2023-03,Aura Sphere,36.983,Stored Power,36.205,Ice Beam,32.834,Calm Mind,32.763,Healing Wish,29.937,Psychic,25.857,Agility,25.528,Mystical Fire,23.604,Draco Meteor,22.274,Roost,20.789,Defog,18.576,Thunderbolt,17.297,Reflect,10.497,Recover,9.404,Dragon Pulse,9.295,Psyshock,8.513,Light Screen,7.547,Thunder Wave,6.291
Sceptile-Mega,2023-03,Dragon Pulse,76.762,Leaf Storm,54.100,Focus Blast,40.038,Giga Drain,34.611,Earthquake,26.723,Hidden Power Fire,21.670,Leaf Blade,17.996,Energy Ball,17.600,Substitute,17.240,Swords Dance,12.151,Work Up,11.549,Hidden Power Ice,9.208,Endeavor,9.054,Scale Shot,7.327,Drain Punch,5.978,Dragon Dance,5.567,Dragon Claw,5.228,Leech Seed,4.444
Moltres,2023-03,Roost,73.119,Defog,56.680,U-turn,50.701,Scorching Sands,44.024,Burn Up,43.082,Flamethrower,39.061,Hurricane,28.104,Mystical Fire,10.618,Will-O-Wisp,9.726,Fire Blast,9.218,Air Slash,5.689,Toxic,4.748,Extrasensory,4.053,Hidden Power Ice,3.568,Other,17.609,,,,,,
Snorlax,2023-03,Body Slam,39.235,Earthquake,37.233,Rest,37.180,Curse,26.898,Superpower,21.970,Darkest Lariat,19.945,Double-Edge,18.673,Pursuit,18.441,Ice Punch,18.228,Heat Crash,13.846,Whirlwind,13.313,Self-Destruct,13.252,Return,13.017,Sleep Talk,11.489,Heavy Slam,10.757,Yawn,10.750,Fire Punch,10.240,Giga Impact,9.873
Slither Wing,2023-03,Close Combat,94.197,First Impression,83.593,U-turn,72.486,Flare Blitz,51.900,Earthquake,25.629,Wild Charge,16.597,Leech Life,16.135,Flame Charge,12.956,Bulk Up,10.406,Other,16.099,,,,,,,,,,,,,,,,
Cloyster,2023-03,Icicle Spear,98.536,Shell Smash,97.805,Rock Blast,73.348,Ice Shard,38.360,Liquidation,26.934,Tera Blast,16.015,Hydro Pump,13.532,Spikes,8.902,Rapid Spin,7.404,Other,19.163,,,,,,,,,,,,,,,,
Muk-Alola,2023-03,Knock Off,96.184,Poison Jab,78.189,Pursuit,76.699,Rock Slide,33.802,Drain Punch,26.059,Shadow Sneak,20.717,Gunk Shot,13.792,Fire Punch,12.691,Ice Punch,7.458,Clear Smog,5.628,Curse,5.084,Tera Blast,4.720,Other,18.977,,,,,,,,,,
Espeon,2023-03,Dazzling Gleam,70.008,Psychic,67.832,Shadow Ball,27.767,Trick,27.198,Light Screen,25.482,Reflect,25.387,Calm Mind,18.458,Hidden Power Fire,17.867,Psyshock,16.541,Celebrate,13.466,Stored Power,12.604,Weather Ball,8.933,Hidden Power Fighting,5.840,Hidden Power Ice,5.369,Grass Knot,5.250,Zap Cannon,5.135,Future Sight,5.040,Draining Kiss,4.847
Gallade-Mega,2023-03,Swords Dance,73.245,Zen Headbutt,55.388,Drain Punch,45.232,Close Combat,45.193,Knock Off,42.162,Psycho Cut,39.260,Agility,24.687,Triple Axel,18.969,Shadow Sneak,15.248,Sacred Sword,10.369,Bulk Up,6.823,Leaf Blade,6.062,Other,17.360,,,,,,,,,,
Crawdaunt,2023-03,Aqua Jet,98.817,Knock Off,97.423,Crabhammer,81.648,Swords Dance,43.083,Close Combat,27.647,Liquidation,14.245,Crunch,13.362,Dragon Dance,10.073,Other,13.703,,,,,,,,,,,,,,,,,,
Raichu-Alola,2023-03,Rising Voltage,87.299,Nasty Plot,50.203,Psyshock,45.986,Grass Knot,42.056,Psychic,41.797,Surf,35.381,Volt Switch,24.635,Thunderbolt,16.776,Focus Blast,16.381,Tera Blast,10.706,Hidden Power Ice,10.667,Other,18.112,,,,,,,,,,,,
Salamence,2023-03,Earthquake,74.384,Dragon Dance,69.103,Dual Wingbeat,48.236,Dragon Claw,38.889,Outrage,28.955,Roost,18.096,Tera Blast,13.408,Draco Meteor,12.881,Hurricane,10.509,Defog,10.452,Fire Fang,9.141,Iron Head,8.987,Hydro Pump,7.598,Fly,5.916,Fire Blast,5.728,Flamethrower,5.660,Hidden Power Ice,4.418,Substitute,3.875
Togekiss,2023-03,Air Slash,94.332,Dazzling Gleam,46.074,Flamethrower,36.371,Roost,35.993,Aura Sphere,27.035,Thunder Wave,24.294,Nasty Plot,20.110,Defog,19.687,Ancient Power,19.037,Trick,18.325,Heal Bell,12.423,Fire Blast,7.623,Substitute,4.821,Wish,3.848,Draining Kiss,3.574,Shadow Ball,2.592,Tri Attack,2.304,Zap Cannon,1.890
Infernape,2023-03,Close Combat,48.011,Mach Punch,32.717,Vacuum Wave,31.005,U-turn,29.098,Stealth Rock,26.020,Thunder Punch,25.190,Flare Blitz,25.116,Overheat,24.047,Fire Blast,22.853,Fire Punch,18.483,Nasty Plot,17.177,Endeavor,16.001,Swords Dance,13.158,Grass Knot,11.299,Focus Blast,11.113,Flamethrower,7.641,Earthquake,6.871,Slack Off,4.004
Gyarados,2023-03,Waterfall,95.806,Dragon Dance,81.248,Earthquake,75.023,Bounce,36.197,Power Whip,22.109,Substitute,19.030,Ice Fang,14.618,Scale Shot,7.904,Crunch,7.423,Tera Blast,7.171,Taunt,5.986,Stone Edge,2.835,Happy Hour,2.680,Ice Beam,2.458,Other,19.511,,,,,,
Lokix,2023-03,First Impression,93.680,Sucker Punch,80.146,U-turn,71.546,Axe Kick,47.844,Leech Life,34.167,Throat Chop,28.266,Swords Dance,14.395,Trailblaze,11.859,Other,18.096,,,,,,,,,,,,,,,,,,
Suicune,2023-03,Scald,98.348,Calm Mind,97.230,Substitute,83.284,Protect,61.606,Rest,29.131,Sleep Talk,11.245,Other,19.156,,,,,,,,,,,,,,,,,,,,,,
Arctozolt,2023-03,Bolt Beak,99.841,Low Kick,64.647,Substitute,59.837,Blizzard,52.629,Freeze-Dry,47.582,Icicle Crash,27.428,Stomping Tantrum,21.736,Icicle Spear,11.123,Other,15.177,,,,,,,,,,,,,,,,,,
Amoonguss,2023-03,Spore,92.637,Giga Drain,75.855,Sludge Bomb,57.688,Clear Smog,54.769,Foul Play,38.213,Synthesis,21.814,Toxic,18.526,Hidden Power Fire,9.333,Grass Knot,7.567,Hex,7.110,Other,16.489,,,,,,,,,,,,,,
Reuniclus,2023-03,Calm Mind,60.388,Recover,59.675,Focus Blast,50.295,Psyshock,30.658,Stored Power,30.474,Trick Room,21.581,Shadow Ball,18.834,Acid Armor,18.043,Psychic,14.843,Expanding Force,14.811,Hidden Power Fire,9.948,Knock Off,9.341,Explosion,9.170,Zen Headbutt,9.168,Superpower,9.165,Future Sight,7.618,Thunder,7.327,Other,18.660
Mantine,2023-03,Roost,98.938,Scald,87.377,Toxic,76.380,Defog,72.782,Haze,29.257,Hurricane,11.486,Ice Beam,9.839,Other,13.942,,,,,,,,,,,,,,,,,,,,
Chandelure,2023-03,Energy Ball,79.346,Shadow Ball,74.345,Flamethrower,52.845,Trick,37.776,Calm Mind,32.425,Fire Blast,30.841,Substitute,29.688,Overheat,19.818,Psychic,15.795,Will-O-Wisp,6.372,Hex,3.385,Other,17.362,,,,,,,,,,,,
Milotic,2023-03,Scald,82.282,Recover,79.655,Toxic,53.396,Ice Beam,53.273,Mirror Coat,38.886,Haze,29.058,Hydro Pump,15.125,Flip Turn,8.312,Water Pulse,5.084,Surf,4.912,Dragon Tail,4.290,Hypnosis,4.179,Muddy Water,4.111,Other,17.437,,,,,,,,
Nihilego,2023-03,Meteor Beam,79.191,Sludge Wave,75.230,Grass Knot,67.959,Power Gem,51.722,Thunderbolt,26.910,Hidden Power Fire,20.193,Dazzling Gleam,16.632,Sludge Bomb,13.529,Stealth Rock,13.122,Hidden Power Ice,6.545,Trick Room,4.306,Psychic,4.138,Psyshock,3.332,Other,17.192,,,,,,,,
Heracross-Mega,2023-03,Close Combat,94.702,Rock Blast,89.141,Pin Missile,70.308,Swords Dance,44.809,Trailblaze,32.738,Bullet Seed,27.949,Earthquake,12.280,Substitute,8.525,Other,19.547,,,,,,,,,,,,,,,,,,
Mamoswine,2023-03,Earthquake,99.845,Ice Shard,97.350,Icicle Crash,53.412,Stealth Rock,45.768,Knock Off,25.291,Icicle Spear,20.389,Avalanche,20.332,Rock Tomb,10.130,Superpower,6.792,Freeze-Dry,6.373,Other,14.317,,,,,,,,,,,,,,
Weezing-Galar,2023-03,Will-O-Wisp,83.589,Defog,62.974,Strange Steam,58.727,Flamethrower,43.138,Pain Split,31.757,Sludge Bomb,20.989,Toxic Spikes,18.319,Haze,18.176,Toxic,17.291,Clear Smog,7.941,Fire Blast,7.695,Taunt,7.023,Aromatherapy,6.738,Other,15.643,,,,,,,,
Houndoom-Mega,2023-03,Dark Pulse,99.631,Nasty Plot,77.273,Fire Blast,54.704,Sludge Bomb,46.593,Solar Beam,44.423,Flamethrower,43.622,Overheat,7.629,Flame Charge,6.452,Other,19.674,,,,,,,,,,,,,,,,,,
Sandy Shocks,2023-03,Earth Power,99.493,Volt Switch,81.260,Thunderbolt,65.723,Tera Blast,61.053,Stealth Rock,20.126,Flash Cannon,19.256,Discharge,17.106,Spikes,14.335,Power Gem,14.065,Other,7.583,,,,,,,,,,,,,,,,
Lucario,2023-03,Extreme Speed,74.450,Swords Dance,71.152,Close Combat,63.825,Earthquake,43.077,Bullet Punch,23.549,Meteor Mash,19.280,Aura Sphere,14.163,Flash Cannon,13.154,Drain Punch,10.048,Nasty Plot,8.719,Vacuum Wave,7.886,Ice Punch,5.978,Tera Blast,5.731,High Jump Kick,5.363,Crunch,3.225,Reversal,2.701,Dark Pulse,2.700,Endure,2.614
Comfey,2023-03,Draining Kiss,99.167,Giga Drain,82.499,Growth,52.786,Calm Mind,44.310,Hidden Power Fire,35.496,Substitute,22.417,Taunt,16.664,Stored Power,15.947,Hidden Power Ground,10.506,Defog,6.240,Other,13.968,,,,,,,,,,,,,,
Aggron-Mega,2023-03,Heavy Slam,78.016,Body Press,71.198,Stealth Rock,59.112,Earthquake,32.612,Iron Defense,32.315,Metal Burst,25.318,Avalanche,16.878,Fire Punch,11.643,Rest,9.046,Curse,8.991,Toxic,7.860,Rock Polish,7.337,Iron Head,6.712,Roar,3.970,Autotomize,3.958,Ice Punch,3.403,Thunder Wave,3.235,Other,18.395
Scream Tail,2023-03,Wish,83.003,Dazzling Gleam,60.654,Protect,45.348,Thunder Wave,40.187,Encore,30.459,Stealth Rock,20.385,Calm Mind,20.142,Light Screen,12.190,Reflect,12.082,Stored Power,10.889,Flamethrower,10.749,Tera Blast,8.675,Perish Song,7.334,Trick,6.819,Sunny Day,6.502,Boomburst,5.658,Other,18.924,,
Conkeldurr,2023-03,Mach Punch,79.347,Knock Off,78.274,Drain Punch,65.440,Ice Punch,44.287,Facade,41.932,Close Combat,32.471,Thunder Punch,15.817,Earthquake,10.159,Poison Jab,7.823,Bulk Up,7.682,Other,16.768,,,,,,,,,,,,,,
Deoxys-Defense,2023-03,Recover,94.652,Taunt,72.352,Night Shade,71.867,Cosmic Power,65.267,Spikes,20.611,Stealth Rock,16.527,Teleport,13.588,Toxic,10.448,Knock Off,6.366,Substitute,3.317,Calm Mind,3.253,Iron Defense,2.602,Other,19.148,,,,,,,,,,
Alomomola,2023-03,Wish,96.212,Protect,91.244,Toxic,88.107,Scald,42.655,Mirror Coat,22.712,Chilling Water,20.631,Knock Off,19.557,Other,18.884,,,,,,,,,,,,,,,,,,,,
Haxorus,2023-03,Earthquake,89.518,Dragon Dance,67.467,Close Combat,52.108,Outrage,49.766,Iron Head,26.886,Swords Dance,19.728,Scale Shot,19.458,Dragon Claw,18.681,Poison Jab,16.148,Tera Blast,13.987,First Impression,9.436,Other,16.816,,,,,,,,,,,,
Azelf,2023-03,Explosion,85.031,Stealth Rock,81.509,Taunt,77.431,Flamethrower,55.636,Psychic,15.179,Fire Blast,13.700,Skill Swap,8.563,Psyshock,7.143,Nasty Plot,6.948,Energy Ball,6.710,U-turn,6.010,Knock Off,4.423,Light Screen,3.973,Reflect,3.891,Zen Headbutt,2.655,Fire Punch,2.501,Other,18.694,,
Iron Jugulis,2023-03,Dark Pulse,99.710,Hurricane,67.133,Earth Power,66.750,Flamethrower,33.113,U-turn,26.034,Tailwind,16.754,Air Slash,14.106,Flash Cannon,13.209,Fire Blast,12.727,Hydro Pump,11.835,Focus Blast,11.607,Work Up,7.302,Other,19.720,,,,,,,,,,
Camerupt-Mega,2023-03,Earth Power,99.819,Fire Blast,86.124,Ancient Power,45.367,Stealth Rock,32.153,Hidden Power Ice,26.738,Flash Cannon,26.556,Eruption,18.693,Rock Slide,13.172,Flamethrower,12.218,Substitute,12.079,Hidden Power Grass,7.176,Other,19.904,,,,,,,,,,,,
Blastoise,2023-03,Shell Smash,73.681,Ice Beam,65.410,Rapid Spin,44.398,Hydro Pump,30.020,Aura Sphere,28.058,Surf,22.296,Scald,20.195,Flip Turn,11.228,Yawn,10.394,Dark Pulse,9.030,Ice Punch,8.914,Waterfall,8.627,Toxic,6.982,Water Spout,6.350,Focus Blast,4.400,Dragon Pulse,4.180,Earthquake,4.038,Dragon Tail,3.713
Latios-Mega,2023-03,Psychic,53.247,Aura Sphere,45.081,Roost,42.800,Ice Beam,36.269,Mystical Fire,34.651,Draco Meteor,31.159,Calm Mind,27.606,Psyshock,24.211,Recover,21.652,Stored Power,14.454,Earthquake,12.150,Dragon Pulse,8.435,Agility,7.527,Thunderbolt,6.970,Dragon Dance,4.675,Substitute,4.304,Future Sight,3.599,Defog,3.298
Zygarde-10%,2023-03,Thousand Arrows,99.907,Extreme Speed,90.246,Glare,48.268,Thousand Waves,37.631,Outrage,35.183,Superpower,17.940,Dragon Dance,14.600,Toxic,10.996,Iron Tail,9.561,Substitute,6.545,Crunch,5.885,Scale Shot,5.447,Other,17.789,,,,,,,,,,
Moltres-Galar,2023-03,Nasty Plot,94.004,Fiery Wrath,90.867,Agility,78.215,Hurricane,74.877,Air Slash,21.766,Rest,12.288,Dark Pulse,9.895,Other,18.089,,,,,,,,,,,,,,,,,,,,
Gardevoir,2023-03,Moonblast,95.470,Trick,54.204,Psyshock,42.980,Psychic,38.056,Mystical Fire,30.980,Energy Ball,25.476,Healing Wish,17.621,Aura Sphere,16.142,Thunder Wave,15.561,Memento,10.491,Thunderbolt,6.764,Shadow Ball,5.476,Calm Mind,5.154,Destiny Bond,4.258,Future Sight,3.842,Taunt,3.737,Icy Wind,3.663,Focus Blast,2.760
Typhlosion,2023-03,Eruption,87.996,Focus Blast,62.030,Burn Up,48.450,Shadow Ball,44.822,Flamethrower,29.065,Extrasensory,26.272,Hidden Power Grass,25.996,Fire Blast,16.207,Earthquake,13.176,Solar Beam,6.825,Flame Charge,6.378,Hidden Power Ground,6.200,Work Up,5.636,Tera Blast,5.496,Other,15.450,,,,,,
Maushold,2023-03,Population Bomb,99.975,Tidy Up,95.036,Bite,58.683,Low Kick,29.130,Encore,24.500,Bullet Seed,16.914,U-turn,13.780,Beat Up,10.661,Taunt,8.134,Thunder Wave,7.092,Tera Blast,6.905,Play Rough,5.621,Crunch,5.080,Other,18.489,,,,,,,,
Eiscue,2023-03,Snowscape,89.444,Hail,86.108,Freeze-Dry,81.703,Whirlpool,71.518,Belly Drum,10.701,Ice Spinner,9.918,Aurora Veil,8.493,Substitute,6.221,Liquidation,4.992,Head Smash,4.611,Icicle Spear,3.937,Iron Head,3.448,Other,18.906,,,,,,,,,,
Pidgeot-Mega,2023-03,Hurricane,99.905,Heat Wave,98.670,Roost,61.310,U-turn,48.718,Defog,39.880,Hidden Power Ice,9.529,Hidden Power Ground,7.925,Hidden Power Grass,7.431,Hyper Beam,4.160,Toxic,3.892,Other,18.581,,,,,,,,,,,,,,
Rotom-Heat,2023-03,Volt Switch,97.392,Overheat,73.163,Will-O-Wisp,63.787,Defog,60.838,Pain Split,23.643,Discharge,18.617,Trick,9.936,Light Screen,9.658,Reflect,9.655,Thunderbolt,9.554,Nasty Plot,7.264,Other,16.493,,,,,,,,,,,,
Swellow,2023-03,Boomburst,72.760,U-turn,71.999,Heat Wave,70.689,Hurricane,29.035,Brave Bird,26.789,Facade,26.363,Protect,23.261,Air Slash,15.900,Defog,15.520,Hidden Power Grass,8.039,Substitute,7.739,Hidden Power Fighting,6.313,Endeavor,5.614,Other,19.978,,,,,,,,
Lycanroc-Dusk,2023-03,Accelerock,92.760,Close Combat,78.244,Stone Edge,44.775,Stealth Rock,27.654,Drill Run,26.414,Swords Dance,25.497,Psychic Fangs,22.307,Crunch,17.128,Endeavor,16.984,Taunt,12.872,Play Rough,12.188,Counter,6.274,Other,16.903,,,,,,,,,,
Ninetales,2023-03,Solar Beam,78.062,Scorching Sands,55.979,Overheat,48.399,Energy Ball,35.757,Will-O-Wisp,33.954,Weather Ball,18.880,Flamethrower,17.860,Encore,13.979,Nasty Plot,13.470,Fire Blast,11.652,Dark Pulse,9.627,Memento,8.186,Toxic,4.971,Hex,4.521,Foul Play,4.499,Power Swap,3.960,Psyshock,3.628,Calm Mind,3.548
Vaporeon,2023-03,Wish,91.785,Protect,82.995,Heal Bell,44.846,Flip Turn,43.380,Scald,35.917,Yawn,25.309,Whirlpool,21.578,Toxic,18.588,Ice Beam,9.546,Calm Mind,6.553,Other,19.504,,,,,,,,,,,,,,
Slowbro-Mega,2023-03,Slack Off,82.475,Scald,66.062,Calm Mind,37.899,Teleport,31.195,Body Press,27.757,Future Sight,27.424,Psyshock,24.997,Iron Defense,21.137,Ice Beam,16.209,Flamethrower,10.929,Trick Room,10.237,Stored Power,9.013,Rest,5.327,Fire Blast,4.400,Psychic,4.064,Surf,3.922,Other,16.953,,
Slowbro-Galar,2023-03,Slack Off,71.838,Calm Mind,48.262,Flamethrower,48.066,Scald,41.562,Shell Side Arm,25.208,Psyshock,25.081,Psychic,20.165,Ice Beam,12.035,Fire Blast,11.199,Sludge Bomb,8.951,Belly Drum,8.891,Body Press,8.625,Earthquake,8.447,Stored Power,8.059,Drain Punch,7.665,Trick Room,7.456,Foul Play,6.503,Future Sight,6.311
Darmanitan,2023-03,Flare Blitz,96.679,U-turn,91.976,Earthquake,85.275,Rock Slide,58.460,Superpower,17.814,Stone Edge,14.206,Zen Headbutt,7.648,Iron Head,6.665,Trick,5.962,Other,15.315,,,,,,,,,,,,,,,,
Toedscruel,2023-03,Rapid Spin,92.052,Spore,87.176,Earth Power,69.292,Spikes,53.670,Giga Drain,28.000,Knock Off,21.239,Leech Seed,13.954,Toxic,6.690,Leaf Storm,5.933,Energy Ball,3.718,Other,18.275,,,,,,,,,,,,,,
Celebi,2023-03,Psychic,73.718,Recover,64.087,Aura Sphere,51.016,Nasty Plot,50.332,Heal Bell,26.925,Thunder Wave,25.290,U-turn,19.886,Rest,18.060,Stealth Rock,13.637,Earth Power,11.280,Leaf Storm,7.082,Trick,6.522,Perish Song,5.597,Leech Seed,5.299,Grass Knot,4.985,Other,16.285,,,,
Brute Bonnet,2023-03,Sucker Punch,84.779,Spore,77.587,Crunch,72.363,Close Combat,46.590,Bullet Seed,26.666,Seed Bomb,25.975,Growth,22.074,Tera Blast,10.404,Zen Headbutt,8.193,Synthesis,7.286,Other,18.084,,,,,,,,,,,,,,
Scovillain,2023-03,Flamethrower,81.812,Growth,79.641,Giga Drain,79.577,Stomping Tantrum,50.891,Tera Blast,32.694,Solar Beam,26.344,Fire Blast,13.707,Overheat,12.421,Substitute,3.626,Other,19.284,,,,,,,,,,,,,,,,
Abomasnow-Mega,2023-03,Blizzard,73.150,Giga Drain,68.035,Ice Shard,56.112,Earth Power,45.629,Aurora Veil,29.026,Earthquake,27.889,Wood Hammer,17.401,Substitute,15.244,Swords Dance,9.290,Grassy Glide,7.803,Leech Seed,6.867,Ice Punch,6.814,Focus Blast,6.769,Ice Spinner,6.036,Body Press,4.777,Other,19.158,,,,
